"Gene","Module"
"SSR2","brown"
"SSR3","yellow"
"SSR4","yellow"
"SSR4P1","grey"
"SSRP1","blue"
"SST","greenyellow"
"SSTR1","grey"
"SSTR2","grey"
"SSTR3","turquoise"
"SSTR4","turquoise"
"SSTR5","grey"
"SSTR5-AS1","turquoise"
"SSU72","grey"
"SSUH2","turquoise"
"SSX1","grey"
"SSX2IP","grey"
"SSX3","grey"
"SSX4B","turquoise"
"SSX5","grey"
"SSX6P","grey"
"SSX7","grey"
"SSX8P","grey"
"SSX9P","grey"
"ST13","grey"
"ST13P4","grey"
"ST13P5","grey"
"ST14","black"
"ST18","greenyellow"
"ST20","brown"
"ST20-AS1","turquoise"
"ST3GAL1","magenta"
"ST3GAL2","blue"
"ST3GAL3","grey"
"ST3GAL4","grey"
"ST3GAL5","pink"
"ST3GAL6","grey"
"ST6GAL1","red"
"ST6GAL2","grey"
"ST6GALNAC1","black"
"ST6GALNAC2","grey"
"ST6GALNAC3","grey"
"ST6GALNAC4","blue"
"ST6GALNAC5","grey"
"ST6GALNAC6","blue"
"ST7","blue"
"ST7L","grey"
"ST8SIA1","grey"
"ST8SIA2","grey"
"ST8SIA3","grey"
"ST8SIA4","pink"
"ST8SIA5","turquoise"
"ST8SIA6","grey"
"STAB1","grey"
"STAB2","grey"
"STAC","grey"
"STAC2","turquoise"
"STAC3","grey"
"STAG1","blue"
"STAG2","grey"
"STAG3","turquoise"
"STAG3L1","brown"
"STAG3L4","grey"
"STAM","grey"
"STAM2","grey"
"STAMBP","brown"
"STAMBPL1","grey"
"STAP1","red"
"STAP2","lightcyan"
"STAR","turquoise"
"STARD10","grey"
"STARD13","grey"
"STARD3","brown"
"STARD3NL","turquoise"
"STARD4","blue"
"STARD5","red"
"STARD6","grey"
"STARD7","blue"
"STARD7-AS1","blue"
"STARD8","tan"
"STARD9","grey"
"STAT1","lightgreen"
"STAT2","grey"
"STAT3","green"
"STAT4","red"
"STAT5A","pink"
"STAT5B","pink"
"STAT6","magenta"
"STATH","grey"
"STAU1","grey"
"STAU2","grey"
"STC1","grey"
"STC2","yellow"
"STEAP1","magenta"
"STEAP1B","grey"
"STEAP2","grey"
"STEAP3","grey"
"STEAP4","tan"
"STEEP1","blue"
"STH","grey"
"STIL","purple"
"STIM1","grey"
"STIM2","grey"
"STIMATE-MUSTN1","grey"
"STING1","magenta"
"STIP1","grey"
"STK10","pink"
"STK11","turquoise"
"STK11IP","grey"
"STK16","grey"
"STK17A","grey"
"STK17B","red"
"STK24","grey"
"STK25","brown"
"STK26","purple"
"STK3","grey"
"STK31","grey"
"STK32A","grey"
"STK32B","grey"
"STK32C","turquoise"
"STK33","grey"
"STK35","grey"
"STK36","brown"
"STK38","grey"
"STK38L","magenta"
"STK39","grey"
"STK4","pink"
"STK40","grey"
"STKLD1","turquoise"
"STMN1","grey"
"STMN2","grey"
"STMN3","blue"
"STMN4","turquoise"
"STN1","blue"
"STOM","salmon"
"STOML1","grey"
"STOML2","brown"
"STOML3","grey"
"STON1-GTF2A1L","grey"
"STON2","grey"
"STOX1","grey"
"STOX2","yellow"
"STPG1","grey"
"STPG2","yellow"
"STPG3","turquoise"
"STPG4","grey"
"STRA6","grey"
"STRA8","turquoise"
"STRADA","grey"
"STRADB","grey"
"STRAP","blue"
"STRBP","blue"
"STRC","grey"
"STRIP1","grey"
"STRIP2","grey"
"STRN","blue"
"STRN3","blue"
"STRN4","brown"
"STS","magenta"
"STT3A","grey"
"STT3B","blue"
"STUB1","grey"
"STUM","grey"
"STX10","grey"
"STX11","grey"
"STX12","grey"
"STX16","grey"
"STX17","grey"
"STX18","grey"
"STX19","grey"
"STX1A","grey"
"STX1B","turquoise"
"STX2","grey"
"STX3","grey"
"STX4","green"
"STX5","grey"
"STX6","blue"
"STX7","blue"
"STX8","grey"
"STXBP1","salmon"
"STXBP2","grey"
"STXBP3","blue"
"STXBP4","grey"
"STXBP5","blue"
"STXBP5L","greenyellow"
"STXBP6","yellow"
"STYK1","black"
"STYX","grey"
"STYXL1","grey"
"STYXL2","turquoise"
"SUB1","blue"
"SUCLA2","blue"
"SUCLG1","grey"
"SUCLG2","blue"
"SUCNR1","grey"
"SUCO","grey"
"SUDS3","grey"
"SUFU","grey"
"SUGCT","grey"
"SUGP1","grey"
"SUGP2","grey"
"SUGT1","blue"
"SUGT1P1","grey"
"SUGT1P3","grey"
"SULF1","green"
"SULF2","green"
"SULT1A1","grey"
"SULT1A2","grey"
"SULT1B1","grey"
"SULT1C2","grey"
"SULT1C3","grey"
"SULT1C4","grey"
"SULT1E1","grey"
"SULT2A1","cyan"
"SULT2B1","grey"
"SULT4A1","grey"
"SULT6B1","brown"
"SUMF1","blue"
"SUMF2","brown"
"SUMO1","blue"
"SUMO1P1","grey"
"SUMO1P3","grey"
"SUMO2","brown"
"SUMO3","turquoise"
"SUMO4","grey"
"SUN1","green"
"SUN2","brown"
"SUN3","grey"
"SUN5","turquoise"
"SUOX","brown"
"SUPT16H","blue"
"SUPT20H","grey"
"SUPT20HL1","grey"
"SUPT3H","grey"
"SUPT5H","grey"
"SUPT6H","grey"
"SUPT7L","brown"
"SUPV3L1","turquoise"
"SURF1","grey"
"SURF2","blue"
"SURF4","brown"
"SURF6","grey"
"SUSD1","turquoise"
"SUSD2","blue"
"SUSD3","grey"
"SUSD4","grey"
"SUSD5","turquoise"
"SUSD6","magenta"
"SUV39H1","grey"
"SUV39H2","grey"
"SUZ12","grey"
"SUZ12P1","brown"
"SV2A","grey"
"SV2B","yellow"
"SV2C","grey"
"SVBP","grey"
"SVEP1","tan"
"SVIL","green"
"SVIP","grey"
"SVOP","greenyellow"
"SVOPL","grey"
"SWAP70","pink"
"SWI5","grey"
"SWSAP1","turquoise"
"SWT1","grey"
"SYAP1","grey"
"SYBU","yellow"
"SYCE1","turquoise"
"SYCE1L","brown"
"SYCE2","grey"
"SYCN","yellow"
"SYCP1","grey"
"SYCP2","grey"
"SYCP2L","grey"
"SYCP3","grey"
"SYDE1","blue"
"SYDE2","blue"
"SYF2","blue"
"SYK","pink"
"SYMPK","brown"
"SYN1","turquoise"
"SYN2","grey"
"SYN3","turquoise"
"SYNC","midnightblue"
"SYNCRIP","blue"
"SYNDIG1","grey"
"SYNDIG1L","grey"
"SYNE1","grey"
"SYNE2","blue"
"SYNE3","tan"
"SYNE4","grey"
"SYNGAP1","blue"
"SYNGR1","grey"
"SYNGR2","grey"
"SYNGR3","turquoise"
"SYNGR4","turquoise"
"SYNJ1","turquoise"
"SYNJ2","grey"
"SYNJ2BP-COX16","brown"
"SYNM","grey"
"SYNPO","blue"
"SYNPO2","grey"
"SYNPO2L","grey"
"SYNPR","grey"
"SYNRG","grey"
"SYP","greenyellow"
"SYPL1","blue"
"SYPL2","yellow"
"SYS1","brown"
"SYT1","grey"
"SYT10","grey"
"SYT11","salmon"
"SYT12","grey"
"SYT13","grey"
"SYT14","greenyellow"
"SYT14P1","grey"
"SYT15","turquoise"
"SYT16","greenyellow"
"SYT17","grey"
"SYT2","turquoise"
"SYT3","turquoise"
"SYT4","greenyellow"
"SYT5","grey"
"SYT6","yellow"
"SYT7","greenyellow"
"SYT8","grey"
"SYT9","yellow"
"SYTL1","yellow"
"SYTL2","green"
"SYTL3","grey"
"SYTL4","blue"
"SYTL5","grey"
"SYVN1","brown"
"SZRD1","brown"
"SZT2","brown"
"TAAR1","grey"
"TAAR2","grey"
"TAAR3P","grey"
"TAAR5","turquoise"
"TAAR6","grey"
"TAAR8","grey"
"TAAR9","grey"
"TAB1","grey"
"TAB2","blue"
"TAB3","brown"
"TAC1","grey"
"TAC3","grey"
"TAC4","turquoise"
"TACC1","grey"
"TACC2","grey"
"TACC3","purple"
"TACO1","grey"
"TACR1","grey"
"TACR2","grey"
"TACR3","grey"
"TACSTD2","black"
"TADA1","blue"
"TADA2A","turquoise"
"TADA2B","grey"
"TADA3","brown"
"TAF1","turquoise"
"TAF10","brown"
"TAF11","blue"
"TAF12","grey"
"TAF13","blue"
"TAF15","blue"
"TAF1A","blue"
"TAF1B","turquoise"
"TAF1C","blue"
"TAF1D","grey"
"TAF1L","brown"
"TAF2","turquoise"
"TAF3","blue"
"TAF4","grey"
"TAF4B","grey"
"TAF5","blue"
"TAF5L","grey"
"TAF6","brown"
"TAF6L","grey"
"TAF7","blue"
"TAF7L","grey"
"TAF8","grey"
"TAF9B","grey"
"TAFA1","grey"
"TAFA2","grey"
"TAFA3","turquoise"
"TAFA4","turquoise"
"TAFA5","grey"
"TAFAZZIN","grey"
"TAGAP","red"
"TAGLN","green"
"TAGLN2","brown"
"TAGLN3","greenyellow"
"TAL1","turquoise"
"TAL2","grey"
"TALDO1","brown"
"TAMALIN","grey"
"TAMM41","grey"
"TANC1","grey"
"TANC2","green"
"TANGO2","brown"
"TANGO6","turquoise"
"TANK","brown"
"TAOK1","blue"
"TAOK2","brown"
"TAOK3","grey"
"TAP2","grey"
"TAPBP","brown"
"TAPBPL","brown"
"TAPT1","blue"
"TAPT1-AS1","grey"
"TARBP1","blue"
"TARBP2","blue"
"TARDBP","blue"
"TARP","red"
"TARS1","brown"
"TARS2","grey"
"TARS3","blue"
"TAS1R1","turquoise"
"TAS1R2","turquoise"
"TAS1R3","turquoise"
"TAS2R1","grey"
"TAS2R10","grey"
"TAS2R13","blue"
"TAS2R14","turquoise"
"TAS2R16","grey"
"TAS2R19","turquoise"
"TAS2R20","turquoise"
"TAS2R3","grey"
"TAS2R31","blue"
"TAS2R38","grey"
"TAS2R39","grey"
"TAS2R4","grey"
"TAS2R40","grey"
"TAS2R41","grey"
"TAS2R42","grey"
"TAS2R43","grey"
"TAS2R45","grey"
"TAS2R46","turquoise"
"TAS2R5","grey"
"TAS2R50","turquoise"
"TAS2R60","grey"
"TAS2R7","grey"
"TAS2R8","grey"
"TAS2R9","grey"
"TASL","pink"
"TASOR","blue"
"TASOR2","grey"
"TASP1","blue"
"TAT","turquoise"
"TATDN1","grey"
"TATDN2","blue"
"TAX1BP1","blue"
"TAX1BP3","magenta"
"TBATA","grey"
"TBC1D1","grey"
"TBC1D10A","magenta"
"TBC1D10B","grey"
"TBC1D10C","red"
"TBC1D12","blue"
"TBC1D13","grey"
"TBC1D14","pink"
"TBC1D15","blue"
"TBC1D16","blue"
"TBC1D17","blue"
"TBC1D19","grey"
"TBC1D2","black"
"TBC1D20","brown"
"TBC1D21","turquoise"
"TBC1D22A","grey"
"TBC1D22A-AS1","turquoise"
"TBC1D22B","grey"
"TBC1D23","turquoise"
"TBC1D24","blue"
"TBC1D25","grey"
"TBC1D26","turquoise"
"TBC1D27P","grey"
"TBC1D28","grey"
"TBC1D29P","grey"
"TBC1D2B","grey"
"TBC1D30","yellow"
"TBC1D31","blue"
"TBC1D32","blue"
"TBC1D3C","grey"
"TBC1D3E","blue"
"TBC1D3P5","turquoise"
"TBC1D4","grey"
"TBC1D5","grey"
"TBC1D7","blue"
"TBC1D8","grey"
"TBC1D8B","blue"
"TBC1D9","pink"
"TBC1D9B","brown"
"TBCA","brown"
"TBCB","brown"
"TBCC","grey"
"TBCCD1","turquoise"
"TBCD","grey"
"TBCE","grey"
"TBCEL","grey"
"TBCK","grey"
"TBK1","blue"
"TBKBP1","turquoise"
"TBL1X","grey"
"TBL1XR1","blue"
"TBL1Y","grey"
"TBL2","brown"
"TBL3","brown"
"TBP","grey"
"TBPL1","turquoise"
"TBPL2","turquoise"
"TBR1","turquoise"
"TBRG1","brown"
"TBRG4","brown"
"TBX1","turquoise"
"TBX10","turquoise"
"TBX15","grey"
"TBX18","grey"
"TBX19","grey"
"TBX2","grey"
"TBX20","grey"
"TBX21","turquoise"
"TBX22","grey"
"TBX3","grey"
"TBX4","grey"
"TBX5","turquoise"
"TBX6","turquoise"
"TBXA2R","turquoise"
"TBXAS1","pink"
"TBXT","turquoise"
"TC2N","yellow"
"TCAF1","grey"
"TCAF2","grey"
"TCAIM","grey"
"TCAP","turquoise"
"TCEA1","blue"
"TCEA2","blue"
"TCEA3","yellow"
"TCEAL1","brown"
"TCEAL2","brown"
"TCEAL3","grey"
"TCEAL4","blue"
"TCEAL5","grey"
"TCEAL6","blue"
"TCEAL7","grey"
"TCEAL8","brown"
"TCEAL9","blue"
"TCEANC","grey"
"TCEANC2","grey"
"TCERG1","blue"
"TCERG1L","turquoise"
"TCF12","brown"
"TCF15","turquoise"
"TCF19","grey"
"TCF20","blue"
"TCF21","grey"
"TCF23","turquoise"
"TCF24","turquoise"
"TCF25","grey"
"TCF3","blue"
"TCF4","salmon"
"TCF7","grey"
"TCF7L1","grey"
"TCF7L2","grey"
"TCFL5","grey"
"TCHH","grey"
"TCHHL1","grey"
"TCHP","grey"
"TCIM","grey"
"TCIRG1","brown"
"TCL1A","red"
"TCL1B","turquoise"
"TCL6","grey"
"TCN1","grey"
"TCN2","blue"
"TCOF1","grey"
"TCP1","blue"
"TCP10L","turquoise"
"TCP10L2","turquoise"
"TCP11","turquoise"
"TCP11L1","grey"
"TCP11L2","grey"
"TCP11X2","grey"
"TCTA","grey"
"TCTE1","turquoise"
"TCTN1","grey"
"TCTN2","grey"
"TCTN3","grey"
"TDG","blue"
"TDH","yellow"
"TDO2","grey"
"TDP1","grey"
"TDP2","blue"
"TDRD1","grey"
"TDRD10","grey"
"TDRD12","grey"
"TDRD15","grey"
"TDRD3","grey"
"TDRD5","grey"
"TDRD6","grey"
"TDRD7","blue"
"TDRD9","grey"
"TDRG1","turquoise"
"TDRKH","grey"
"TDRP","grey"
"TEAD1","green"
"TEAD2","grey"
"TEAD3","black"
"TEAD4","grey"
"TEC","blue"
"TECPR1","grey"
"TECPR2","grey"
"TECR","brown"
"TECRL","grey"
"TECTA","grey"
"TECTB","grey"
"TEDC1","turquoise"
"TEDC2","turquoise"
"TEDDM1","grey"
"TEF","grey"
"TEFM","turquoise"
"TEK","tan"
"TEKT1","grey"
"TEKT2","grey"
"TEKT3","grey"
"TEKT4","turquoise"
"TEKT4P2","grey"
"TEKT5","blue"
"TEKTIP1","turquoise"
"TEKTL1","turquoise"
"TELO2","turquoise"
"TEN1","brown"
"TENM1","grey"
"TENM2","grey"
"TENM3","midnightblue"
"TENM3-AS1","grey"
"TENM4","magenta"
"TENT2","turquoise"
"TENT4A","grey"
"TENT4B","grey"
"TENT5A","grey"
"TENT5B","turquoise"
"TENT5C","black"
"TENT5D","grey"
"TEP1","yellow"
"TEPSIN","blue"
"TERB1","grey"
"TERB2","grey"
"TERC","brown"
"TERF1","grey"
"TERF2","grey"
"TERF2IP","grey"
"TERT","turquoise"
"TES","green"
"TESC","grey"
"TESK1","blue"
"TESK2","grey"
"TESMIN","grey"
"TESPA1","red"
"TET1","grey"
"TET2","grey"
"TET3","grey"
"TEX10","blue"
"TEX101","grey"
"TEX11","grey"
"TEX12","brown"
"TEX13A","grey"
"TEX13B","turquoise"
"TEX14","grey"
"TEX15","grey"
"TEX19","grey"
"TEX2","yellow"
"TEX26","grey"
"TEX261","brown"
"TEX264","blue"
"TEX28","turquoise"
"TEX29","turquoise"
"TEX30","blue"
"TEX35","grey"
"TEX36","turquoise"
"TEX38","grey"
"TEX44","turquoise"
"TEX47","grey"
"TEX55","grey"
"TEX56P","turquoise"
"TEX9","grey"
"TF","grey"
"TFAM","blue"
"TFAP2A","black"
"TFAP2A-AS1","grey"
"TFAP2B","turquoise"
"TFAP2C","grey"
"TFAP2D","grey"
"TFAP2E","turquoise"
"TFAP4","grey"
"TFB1M","blue"
"TFB2M","grey"
"TFCP2","blue"
"TFCP2L1","grey"
"TFDP1","grey"
"TFDP2","grey"
"TFDP3","grey"
"TFE3","brown"
"TFEB","blue"
"TFEC","pink"
"TFF1","grey"
"TFF2","grey"
"TFF3","grey"
"TFG","grey"
"TFIP11","turquoise"
"TFPI","yellow"
"TFPI2","grey"
"TFPT","grey"
"TFR2","turquoise"
"TFRC","blue"
"TG","grey"
"TGDS","blue"
"TGFA","black"
"TGFB1","magenta"
"TGFB1I1","blue"
"TGFB2","grey"
"TGFB3","green"
"TGFBI","green"
"TGFBR1","green"
"TGFBR2","grey"
"TGFBR3","tan"
"TGFBRAP1","brown"
"TGIF1","grey"
"TGIF2","blue"
"TGIF2LX","grey"
"TGM1","turquoise"
"TGM2","magenta"
"TGM3","grey"
"TGM4","grey"
"TGM5","grey"
"TGM6","turquoise"
"TGM7","turquoise"
"TGOLN2","magenta"
"TGS1","grey"
"TH","turquoise"
"THADA","turquoise"
"THAP1","grey"
"THAP10","turquoise"
"THAP11","blue"
"THAP12","blue"
"THAP2","grey"
"THAP3","grey"
"THAP4","grey"
"THAP5","grey"
"THAP5P1","grey"
"THAP6","grey"
"THAP7","blue"
"THAP8","turquoise"
"THAP9","blue"
"THBD","grey"
"THBS1","green"
"THBS2","green"
"THBS3","green"
"THBS4","grey"
"THEM4","grey"
"THEM5","grey"
"THEM6","brown"
"THEMIS","red"
"THEMIS2","red"
"THG1L","blue"
"THNSL1","grey"
"THNSL2","grey"
"THOC1","blue"
"THOC2","grey"
"THOC3","blue"
"THOC5","turquoise"
"THOC6","brown"
"THOC7","blue"
"THOP1","grey"
"THPO","turquoise"
"THRA","brown"
"THRAP3","blue"
"THRB","grey"
"THRSP","grey60"
"THSD1","grey"
"THSD4","grey"
"THSD7A","grey"
"THSD7B","grey"
"THTPA","blue"
"THUMPD1","blue"
"THUMPD2","blue"
"THUMPD3","turquoise"
"THUMPD3-AS1","grey"
"THY1","green"
"THYN1","grey"
"TIA1","grey"
"TIAL1","blue"
"TIAM1","grey"
"TIAM2","grey"
"TICAM1","blue"
"TICRR","purple"
"TIE1","tan"
"TIFA","yellow"
"TIFAB","grey"
"TIGAR","blue"
"TIGD1","grey"
"TIGD2","blue"
"TIGD3","turquoise"
"TIGD4","brown"
"TIGD5","turquoise"
"TIGD6","grey"
"TIGD7","blue"
"TIGIT","red"
"TIMD4","red"
"TIMELESS","purple"
"TIMM10","grey"
"TIMM10B","brown"
"TIMM13","grey"
"TIMM17A","blue"
"TIMM17B","grey"
"TIMM21","blue"
"TIMM22","grey"
"TIMM23","brown"
"TIMM23B","grey"
"TIMM29","turquoise"
"TIMM44","grey"
"TIMM50","grey"
"TIMM8A","grey"
"TIMM8B","brown"
"TIMM9","grey"
"TIMMDC1","grey"
"TIMP1","green"
"TIMP2","green"
"TIMP3","magenta"
"TIMP4","grey60"
"TINAG","grey"
"TINAGL1","black"
"TINCR","grey"
"TINF2","grey"
"TIPARP","grey"
"TIPIN","blue"
"TIPRL","turquoise"
"TIRAP","grey"
"TJAP1","brown"
"TJP1","grey"
"TJP2","grey"
"TJP3","black"
"TK1","purple"
"TK2","grey"
"TKFC","blue"
"TKT","grey"
"TKTL1","turquoise"
"TKTL2","turquoise"
"TLCD1","grey"
"TLCD2","turquoise"
"TLCD3A","grey"
"TLCD3B","turquoise"
"TLCD4","yellow"
"TLCD5","blue"
"TLDC2","grey"
"TLE1","grey"
"TLE2","grey"
"TLE3","brown"
"TLE4","salmon"
"TLE5","brown"
"TLE6","turquoise"
"TLK1","grey"
"TLK2","turquoise"
"TLL1","grey"
"TLL2","grey"
"TLN1","green"
"TLN2","grey"
"TLNRD1","turquoise"
"TLR1","grey"
"TLR10","red"
"TLR2","pink"
"TLR3","grey"
"TLR4","pink"
"TLR5","grey"
"TLR6","pink"
"TLR7","red"
"TLR8","pink"
"TLR9","turquoise"
"TLX1","turquoise"
"TLX2","turquoise"
"TLX3","turquoise"
"TM2D1","turquoise"
"TM2D2","blue"
"TM2D3","blue"
"TM4SF1","grey"
"TM4SF18","grey"
"TM4SF19","grey"
"TM4SF20","grey"
"TM4SF4","grey"
"TM4SF5","grey"
"TM6SF1","pink"
"TM6SF2","cyan"
"TM7SF2","yellow"
"TM7SF3","grey"
"TM9SF1","grey"
"TM9SF2","grey"
"TM9SF3","blue"
"TM9SF4","brown"
"TMA16","blue"
"TMA7","brown"
"TMBIM1","grey"
"TMBIM4","blue"
"TMBIM6","brown"
"TMC1","grey"
"TMC2","grey"
"TMC3","turquoise"
"TMC4","lightcyan"
"TMC5","black"
"TMC6","blue"
"TMC7","black"
"TMC8","red"
"TMCC1","turquoise"
"TMCC2","grey"
"TMCC3","grey"
"TMCO1","brown"
"TMCO2","grey"
"TMCO3","blue"
"TMCO4","grey"
"TMCO5A","grey"
"TMCO6","brown"
"TMED1","grey"
"TMED10","brown"
"TMED10P1","brown"
"TMED2","brown"
"TMED3","grey"
"TMED4","brown"
"TMED5","grey"
"TMED6","yellow"
"TMED7-TICAM2","grey"
"TMED8","grey"
"TMED9","grey"
"TMEFF2","grey"
"TMEM100","grey"
"TMEM101","grey"
"TMEM102","brown"
"TMEM104","brown"
"TMEM105","turquoise"
"TMEM106A","brown"
"TMEM106B","grey"
"TMEM106C","grey"
"TMEM107","grey"
"TMEM108","grey"
"TMEM109","brown"
"TMEM11","grey"
"TMEM115","blue"
"TMEM116","grey"
"TMEM117","turquoise"
"TMEM119","grey"
"TMEM120A","grey"
"TMEM120B","grey"
"TMEM121","turquoise"
"TMEM121B","turquoise"
"TMEM123","grey"
"TMEM125","yellow"
"TMEM126A","blue"
"TMEM126B","turquoise"
"TMEM127","brown"
"TMEM128","turquoise"
"TMEM129","brown"
"TMEM130","grey"
"TMEM131","grey"
"TMEM131L","black"
"TMEM132A","grey"
"TMEM132B","grey"
"TMEM132C","grey"
"TMEM132D","grey"
"TMEM132E","turquoise"
"TMEM132E-DT","turquoise"
"TMEM134","grey"
"TMEM135","turquoise"
"TMEM138","brown"
"TMEM139","grey"
"TMEM140","blue"
"TMEM141","brown"
"TMEM143","turquoise"
"TMEM144","grey"
"TMEM145","turquoise"
"TMEM147","brown"
"TMEM14A","grey"
"TMEM14B","grey"
"TMEM14C","brown"
"TMEM14EP","grey"
"TMEM150A","grey"
"TMEM150B","grey"
"TMEM151A","turquoise"
"TMEM151B","turquoise"
"TMEM154","grey"
"TMEM156","pink"
"TMEM158","turquoise"
"TMEM160","blue"
"TMEM161A","blue"
"TMEM161B","brown"
"TMEM163","grey"
"TMEM164","grey"
"TMEM165","blue"
"TMEM167A","blue"
"TMEM167B","grey"
"TMEM168","blue"
"TMEM169","grey"
"TMEM17","grey"
"TMEM170A","brown"
"TMEM171","grey"
"TMEM174","turquoise"
"TMEM175","brown"
"TMEM176A","grey"
"TMEM176B","grey"
"TMEM177","brown"
"TMEM178A","grey"
"TMEM179","grey"
"TMEM179B","brown"
"TMEM18","grey"
"TMEM181","grey"
"TMEM182","grey"
"TMEM183A","grey"
"TMEM183BP","grey"
"TMEM184A","brown"
"TMEM184B","magenta"
"TMEM184C","brown"
"TMEM185A","grey"
"TMEM185B","grey"
"TMEM186","blue"
"TMEM187","grey"
"TMEM19","turquoise"
"TMEM190","turquoise"
"TMEM191A","grey"
"TMEM191B","grey"
"TMEM191C","turquoise"
"TMEM192","blue"
"TMEM196","grey"
"TMEM198","turquoise"
"TMEM198B","grey"
"TMEM200A","grey"
"TMEM200B","turquoise"
"TMEM201","blue"
"TMEM202","grey"
"TMEM203","blue"
"TMEM204","brown"
"TMEM205","yellow"
"TMEM207","turquoise"
"TMEM208","grey"
"TMEM209","brown"
"TMEM210","turquoise"
"TMEM212","grey"
"TMEM214","brown"
"TMEM215","grey"
"TMEM216","turquoise"
"TMEM217","grey"
"TMEM218","turquoise"
"TMEM219","grey"
"TMEM220","blue"
"TMEM221","turquoise"
"TMEM222","brown"
"TMEM223","brown"
"TMEM225","grey"
"TMEM229A","grey"
"TMEM229B","grey"
"TMEM230","grey"
"TMEM231","grey"
"TMEM232","grey"
"TMEM234","brown"
"TMEM236","grey"
"TMEM237","grey"
"TMEM239","turquoise"
"TMEM241","grey"
"TMEM242","grey"
"TMEM243","brown"
"TMEM244","grey"
"TMEM245","grey"
"TMEM247","grey"
"TMEM248","brown"
"TMEM249","grey"
"TMEM25","blue"
"TMEM252","turquoise"
"TMEM254","brown"
"TMEM255A","grey"
"TMEM255B","blue"
"TMEM256","brown"
"TMEM258","brown"
"TMEM259","brown"
"TMEM26","grey"
"TMEM260","grey"
"TMEM262","grey"
"TMEM263","grey"
"TMEM265","brown"
"TMEM266","yellow"
"TMEM267","blue"
"TMEM268","grey"
"TMEM269","turquoise"
"TMEM270","turquoise"
"TMEM277P","turquoise"
"TMEM30A","grey"
"TMEM30B","grey"
"TMEM31","grey"
"TMEM33","brown"
"TMEM35A","grey"
"TMEM35B","turquoise"
"TMEM37","blue"
"TMEM38A","grey"
"TMEM38B","blue"
"TMEM39A","grey"
"TMEM39B","grey"
"TMEM40","grey"
"TMEM41A","grey"
"TMEM41B","grey"
"TMEM42","grey"
"TMEM43","green"
"TMEM44","grey"
"TMEM45A","grey"
"TMEM45B","black"
"TMEM47","grey"
"TMEM50A","brown"
"TMEM50B","turquoise"
"TMEM51","lightcyan"
"TMEM51-AS1","yellow"
"TMEM52","yellow"
"TMEM52B","grey"
"TMEM53","brown"
"TMEM54","black"
"TMEM59","grey"
"TMEM59L","turquoise"
"TMEM60","turquoise"
"TMEM61","turquoise"
"TMEM62","turquoise"
"TMEM63A","grey"
"TMEM63B","black"
"TMEM63C","greenyellow"
"TMEM64","grey"
"TMEM65","blue"
"TMEM67","blue"
"TMEM68","blue"
"TMEM69","grey"
"TMEM70","grey"
"TMEM71","pink"
"TMEM72","yellow"
"TMEM74","grey"
"TMEM74B","grey"
"TMEM78","grey"
"TMEM79","turquoise"
"TMEM80","brown"
"TMEM81","grey"
"TMEM82","turquoise"
"TMEM86A","grey"
"TMEM86B","grey"
"TMEM87A","grey"
"TMEM87B","blue"
"TMEM88","grey"
"TMEM89","turquoise"
"TMEM8B","grey"
"TMEM9","grey"
"TMEM91","grey"
"TMEM92","grey"
"TMEM94","brown"
"TMEM95","grey"
"TMEM97","yellow"
"TMEM98","grey"
"TMEM9B","grey"
"TMF1","blue"
"TMIE","grey"
"TMIGD1","turquoise"
"TMIGD2","grey"
"TMLHE","grey"
"TMLHE-AS1","grey"
"TMOD1","grey"
"TMOD2","salmon"
"TMOD3","blue"
"TMOD4","grey"
"TMPO","blue"
"TMPPE","brown"
"TMPRSS11A","grey"
"TMPRSS11B","grey"
"TMPRSS11D","grey"
"TMPRSS11E","grey"
"TMPRSS11F","grey"
"TMPRSS12","turquoise"
"TMPRSS13","blue"
"TMPRSS15","cyan"
"TMPRSS2","lightcyan"
"TMPRSS3","black"
"TMPRSS4","black"
"TMPRSS5","grey"
"TMPRSS6","turquoise"
"TMPRSS7","grey"
"TMPRSS9","turquoise"
"TMSB10","magenta"
"TMSB15A","grey"
"TMSB15B","grey"
"TMSB4X","grey"
"TMSB4XP2","grey"
"TMSB4XP6","grey"
"TMSB4Y","grey"
"TMT1A","tan"
"TMT1B","grey"
"TMTC1","tan"
"TMTC2","grey"
"TMTC3","turquoise"
"TMTC4","grey"
"TMUB1","brown"
"TMUB2","grey"
"TMX1","blue"
"TMX2","grey"
"TMX3","blue"
"TMX4","grey"
"TNC","grey"
"TNF","grey"
"TNFAIP1","brown"
"TNFAIP2","magenta"
"TNFAIP3","pink"
"TNFAIP6","green"
"TNFAIP8","grey"
"TNFAIP8L1","turquoise"
"TNFAIP8L2","grey"
"TNFAIP8L3","grey"
"TNFRSF10A","grey"
"TNFRSF10B","grey"
"TNFRSF10C","grey"
"TNFRSF10D","grey"
"TNFRSF11A","grey"
"TNFRSF11B","grey"
"TNFRSF12A","brown"
"TNFRSF13B","grey"
"TNFRSF13C","grey"
"TNFRSF14","magenta"
"TNFRSF17","grey"
"TNFRSF18","turquoise"
"TNFRSF19","grey"
"TNFRSF1A","magenta"
"TNFRSF1B","grey"
"TNFRSF21","black"
"TNFRSF25","grey"
"TNFRSF4","turquoise"
"TNFRSF8","turquoise"
"TNFRSF9","red"
"TNFSF10","brown"
