"Gene","Module"
"SLK","grey"
"SLMAP","turquoise"
"SLN","grey"
"SLPI","pink"
"SLTM","turquoise"
"SLU7","turquoise"
"SLX1A","brown"
"SLX4IP","grey"
"SLX9","grey"
"SMAD1","grey"
"SMAD2","turquoise"
"SMAD3","grey"
"SMAD4","grey"
"SMAD5","blue"
"SMAD6","grey"
"SMAD7","grey"
"SMAD9","grey"
"SMAGP","pink"
"SMAP1","grey"
"SMAP2","red"
"SMARCA1","turquoise"
"SMARCA2","grey"
"SMARCA4","grey"
"SMARCA5","turquoise"
"SMARCAD1","turquoise"
"SMARCB1","brown"
"SMARCD1","brown"
"SMARCD2","turquoise"
"SMARCD3","grey"
"SMARCE1","turquoise"
"SMC1A","blue"
"SMC2","magenta"
"SMC3","turquoise"
"SMC4","magenta"
"SMC6","turquoise"
"SMCHD1","turquoise"
"SMCO4","grey"
"SMCR8","turquoise"
"SMDT1","grey"
"SMG1","turquoise"
"SMG1P1","grey"
"SMG1P5","grey"
"SMG5","grey"
"SMG7","brown"
"SMG9","brown"
"SMIM10","grey"
"SMIM10L2B-AS1","grey"
"SMIM14","grey"
"SMIM15","turquoise"
"SMIM19","brown"
"SMIM20","turquoise"
"SMIM24","grey"
"SMIM3","grey"
"SMIM30","grey"
"SMIM43","blue"
"SMIM45","blue"
"SMIM5","grey"
"SMIM7","grey"
"SMIM8","turquoise"
"SMN2","grey"
"SMNDC1","grey"
"SMOC1","grey"
"SMOC2","grey"
"SMOX","grey"
"SMPD1","grey"
"SMPD2","grey"
"SMPD3","grey"
"SMPD4","brown"
"SMPD4BP","brown"
"SMPDL3A","grey"
"SMPDL3B","green"
"SMS","grey"
"SMTN","grey"
"SMTNL2","blue"
"SMU1","grey"
"SMURF1","pink"
"SMURF2","grey"
"SMURF2P1-LRRC37BP1","blue"
"SMYD1","grey"
"SMYD2","grey"
"SMYD3","grey"
"SMYD5","grey"
"SNAI1","grey"
"SNAI2","brown"
"SNAI3","turquoise"
"SNAI3-AS1","grey"
"SNAP23","brown"
"SNAP25","greenyellow"
"SNAP29","brown"
"SNAP47","brown"
"SNAP91","greenyellow"
"SNAPC1","grey"
"SNAPC3","brown"
"SNAPIN","grey"
"SNCA","grey"
"SNCAIP","grey"
"SNCB","blue"
"SNCG","grey"
"SND1","yellow"
"SND1-IT1","grey"
"SNED1","grey60"
"SNF8","grey"
"SNHG12","green"
"SNHG17","grey"
"SNHG29","grey"
"SNHG32","grey"
"SNORA1","grey"
"SNORA10","grey"
"SNORA13","grey"
"SNORA14A","grey"
"SNORA14B","grey"
"SNORA15","grey"
"SNORA16A","brown"
"SNORA16B","grey"
"SNORA19","turquoise"
"SNORA20","cyan"
"SNORA21","brown"
"SNORA22","turquoise"
"SNORA23","brown"
"SNORA24","brown"
"SNORA27","brown"
"SNORA28","grey"
"SNORA29","brown"
"SNORA2A","grey"
"SNORA2B","turquoise"
"SNORA33","turquoise"
"SNORA35","blue"
"SNORA36A","grey"
"SNORA36C","grey"
"SNORA37","brown"
"SNORA38","grey"
"SNORA38B","cyan"
"SNORA3A","turquoise"
"SNORA3B","grey"
"SNORA4","turquoise"
"SNORA40","grey"
"SNORA41","brown"
"SNORA44","grey"
"SNORA46","brown"
"SNORA48","blue"
"SNORA49","cyan"
"SNORA50A","turquoise"
"SNORA51","grey"
"SNORA52","turquoise"
"SNORA54","turquoise"
"SNORA55","green"
"SNORA57","turquoise"
"SNORA59B","grey"
"SNORA5A","blue"
"SNORA5B","brown"
"SNORA5C","grey"
"SNORA6","grey"
"SNORA60","turquoise"
"SNORA61","grey"
"SNORA62","grey"
"SNORA64","blue"
"SNORA65","blue"
"SNORA67","grey"
"SNORA68","turquoise"
"SNORA70","cyan"
"SNORA70B","turquoise"
"SNORA70C","turquoise"
"SNORA70D","brown"
"SNORA70E","grey"
"SNORA70F","turquoise"
"SNORA70G","cyan"
"SNORA71A","turquoise"
"SNORA71B","cyan"
"SNORA71C","turquoise"
"SNORA71D","turquoise"
"SNORA73A","grey"
"SNORA74A","grey"
"SNORA75","grey"
"SNORA7B","brown"
"SNORA8","grey"
"SNORA80A","blue"
"SNORA80B","blue"
"SNORA80E","cyan"
"SNORA9","grey"
"SNORC","blue"
"SNORD101","brown"
"SNORD102","turquoise"
"SNORD103A","grey"
"SNORD104","cyan"
"SNORD105","brown"
"SNORD109B","grey"
"SNORD113-3","grey"
"SNORD113-4","grey"
"SNORD114-2","grey"
"SNORD114-26","cyan"
"SNORD114-3","cyan"
"SNORD114-6","grey"
"SNORD115-1","grey"
"SNORD115-23","grey"
"SNORD115-24","grey"
"SNORD115-25","grey"
"SNORD115-32","grey"
"SNORD115-33","grey"
"SNORD115-38","grey"
"SNORD115-44","grey"
"SNORD115-7","grey"
"SNORD116-1","cyan"
"SNORD116-11","cyan"
"SNORD116-13","cyan"
"SNORD116-14","cyan"
"SNORD116-15","cyan"
"SNORD116-18","grey"
"SNORD116-19","cyan"
"SNORD116-2","grey"
"SNORD116-20","cyan"
"SNORD116-21","grey"
"SNORD116-22","cyan"
"SNORD116-23","cyan"
"SNORD116-24","cyan"
"SNORD116-25","cyan"
"SNORD116-26","cyan"
"SNORD116-27","cyan"
"SNORD116-28","turquoise"
"SNORD116-29","grey"
"SNORD116-3","cyan"
"SNORD116-4","cyan"
"SNORD116-6","cyan"
"SNORD117","grey"
"SNORD12C","grey"
"SNORD13","turquoise"
"SNORD13P2","turquoise"
"SNORD13P3","cyan"
"SNORD14C","grey"
"SNORD14E","grey"
"SNORD15A","grey"
"SNORD15B","blue"
"SNORD1A","brown"
"SNORD1C","grey"
"SNORD20","turquoise"
"SNORD21","turquoise"
"SNORD22","grey"
"SNORD24","cyan"
"SNORD25","grey"
"SNORD26","grey"
"SNORD27","grey"
"SNORD28","grey"
"SNORD29","brown"
"SNORD30","grey"
"SNORD31","grey"
"SNORD32A","turquoise"
"SNORD32B","turquoise"
"SNORD33","turquoise"
"SNORD34","grey"
"SNORD35A","brown"
"SNORD36B","brown"
"SNORD38A","brown"
"SNORD38B","grey"
"SNORD3B-1","brown"
"SNORD41","brown"
"SNORD42A","brown"
"SNORD42B","grey"
"SNORD43","grey"
"SNORD44","turquoise"
"SNORD45A","brown"
"SNORD45B","grey"
"SNORD45C","turquoise"
"SNORD46","turquoise"
"SNORD47","grey"
"SNORD49A","grey"
"SNORD4A","brown"
"SNORD4B","brown"
"SNORD5","turquoise"
"SNORD50A","grey"
"SNORD50B","turquoise"
"SNORD51","grey"
"SNORD52","turquoise"
"SNORD53","grey"
"SNORD54","grey"
"SNORD55","grey"
"SNORD56B","grey"
"SNORD57","turquoise"
"SNORD58A","grey"
"SNORD59A","grey"
"SNORD59B","turquoise"
"SNORD6","blue"
"SNORD60","grey"
"SNORD61","grey"
"SNORD62A","grey"
"SNORD63","grey"
"SNORD64","grey"
"SNORD7","turquoise"
"SNORD74","brown"
"SNORD75","turquoise"
"SNORD76","grey"
"SNORD77","turquoise"
"SNORD78","turquoise"
"SNORD79","grey"
"SNORD8","brown"
"SNORD80","brown"
"SNORD81","turquoise"
"SNORD82","brown"
"SNORD83A","grey"
"SNORD83B","turquoise"
"SNORD94","blue"
"SNORD95","brown"
"SNORD96A","grey"
"SNORD96B","brown"
"SNRK","grey"
"SNRNP200","grey"
"SNRNP25","grey"
"SNRNP27","grey"
"SNRNP40","turquoise"
"SNRNP48","grey"
"SNRPA","brown"
"SNRPA1","turquoise"
"SNRPB","brown"
"SNRPB2","grey"
"SNRPC","grey"
"SNRPD1","turquoise"
"SNRPD2","grey"
"SNRPD3","brown"
"SNRPE","turquoise"
"SNRPF","turquoise"
"SNRPG","turquoise"
"SNRPN","grey"
"SNTA1","blue"
"SNTB1","green"
"SNTB2","black"
"SNTG1","greenyellow"
"SNTG2","grey"
"SNU13","turquoise"
"SNUPN","blue"
"SNW1","turquoise"
"SNX1","grey"
"SNX10","purple"
"SNX12","grey"
"SNX13","turquoise"
"SNX14","turquoise"
"SNX16","grey"
"SNX17","grey"
"SNX2","grey"
"SNX20","grey"
"SNX21","blue"
"SNX24","turquoise"
"SNX25","turquoise"
"SNX27","grey"
"SNX29","red"
"SNX29P1","red"
"SNX29P2","grey"
"SNX30","blue"
"SNX33","brown"
"SNX4","turquoise"
"SNX5","grey"
"SNX6","turquoise"
"SNX7","turquoise"
"SNX9","black"
"SOAT1","yellow"
"SOAT2","blue"
"SOBP","grey60"
"SOCS1","turquoise"
"SOCS2","grey"
"SOCS3","grey"
"SOCS4","grey"
"SOCS5","turquoise"
"SOCS6","turquoise"
"SOCS7","green"
"SOD1","turquoise"
"SOD2","grey"
"SOD3","turquoise"
"SOHLH1","blue"
"SON","grey"
"SORBS1","tan"
"SORBS2","yellow"
"SORBS3","grey60"
"SORCS1","grey"
"SORCS2","grey"
"SORD","grey"
"SORL1","grey"
"SORT1","grey"
"SOS1","grey"
"SOS2","grey"
"SOST","blue"
"SOSTDC1","grey"
"SOWAHA","grey"
"SOWAHB","grey"
"SOWAHC","grey"
"SOWAHD","blue"
"SOX1","blue"
"SOX12","blue"
"SOX13","turquoise"
"SOX14","blue"
"SOX15","blue"
"SOX17","grey"
"SOX18","blue"
"SOX2","grey"
"SOX21","blue"
"SOX3","blue"
"SOX4","grey"
"SOX5","grey"
"SOX6","yellow"
"SOX7","blue"
"SOX8","blue"
"SOX9","grey"
"SP1","blue"
"SP100","grey"
"SP110","purple"
"SP140","red"
"SP140L","grey"
"SP2","brown"
"SP4","grey"
"SP5","blue"
"SP6","blue"
"SP8","blue"
"SPA17","brown"
"SPACA3","grey"
"SPACDR","blue"
"SPAG1","grey"
"SPAG16","grey"
"SPAG17","grey"
"SPAG4","green"
"SPAG5","magenta"
"SPAG7","turquoise"
"SPAG9","turquoise"
"SPANXA2-OT1","blue"
"SPANXC","blue"
"SPARC","black"
"SPARCL1","tan"
"SPART","turquoise"
"SPAST","turquoise"
"SPATA13","yellow"
"SPATA17","grey"
"SPATA18","grey"
"SPATA20","grey"
"SPATA2L","blue"
"SPATA3","blue"
"SPATA31A1","grey"
"SPATA31G1","grey"
"SPATA41","grey"
"SPATA6","grey"
"SPATA6L","grey"
"SPATA7","grey"
"SPATC1","blue"
"SPATC1L","turquoise"
"SPATS2","grey"
"SPATS2L","turquoise"
"SPC25","grey"
"SPCS1","grey"
"SPCS2","grey"
"SPCS3","grey"
"SPDEF","grey"
"SPDL1","grey"
"SPDYE2","grey"
"SPDYE5","grey"
"SPECC1","black"
"SPECC1L","grey"
"SPEF1","blue"
"SPEG","blue"
"SPEM1","blue"
"SPEN-AS1","blue"
"SPG11","blue"
"SPG21","blue"
"SPHK1","grey"
"SPHK2","turquoise"
"SPI1","red"
"SPIB","grey"
"SPIC","grey"
"SPICE1","brown"
"SPIN1","brown"
"SPIN2B","brown"
"SPIN3","grey"
"SPIN4","grey"
"SPINDOC","blue"
"SPINK1","yellow"
"SPINK4","grey"
"SPINK5","grey"
"SPINK6","grey"
"SPINT1","pink"
"SPINT2","pink"
"SPIRE1","grey"
"SPIRE2","blue"
"SPMAP2","blue"
"SPMIP4","grey"
"SPMIP6","blue"
"SPMIP8","blue"
"SPN","red"
"SPNS1","turquoise"
"SPNS2","grey"
"SPOCD1","grey"
"SPOCK1","black"
"SPOCK2","red"
"SPOCK3","grey"
"SPON1","black"
"SPON2","brown"
"SPOP","turquoise"
"SPOPL","turquoise"
"SPOUT1","turquoise"
"SPP1","grey"
"SPPL2A","blue"
"SPPL2B","turquoise"
"SPPL2C","blue"
"SPPL3","blue"
"SPR","green"
"SPRED1","turquoise"
"SPRED2","brown"
"SPRED3","blue"
"SPRING1","brown"
"SPRN","blue"
"SPRR1A","grey"
"SPRR1B","grey"
"SPRR2A","grey"
"SPRR2G","turquoise"
"SPRR3","grey"
"SPRR4","blue"
"SPRTN","blue"
"SPRY1","tan"
"SPRY2","grey"
"SPRY4","brown"
"SPRYD3","grey"
"SPRYD4","brown"
"SPRYD7","turquoise"
"SPSB1","grey"
"SPSB3","blue"
"SPSB4","green"
"SPTAN1","black"
"SPTB","turquoise"
"SPTBN1","grey"
"SPTBN2","turquoise"
"SPTLC1","turquoise"
"SPTLC2","turquoise"
"SPTLC3","grey"
"SPTSSA","brown"
"SPTSSB","grey"
"SPTY2D1","turquoise"
"SPX","green"
"SQLE","turquoise"
"SQOR","pink"
"SQSTM1","turquoise"
"SRBD1","grey"
"SRC","pink"
"SRCIN1","blue"
"SRD5A1","grey"
"SRD5A3","grey"
"SREBF1","grey"
"SREBF2","grey"
"SREK1","turquoise"
"SREK1IP1","turquoise"
"SRF","brown"
"SRFBP1","grey"
"SRGAP1","grey"
"SRGAP2","black"
"SRGAP2B","black"
"SRGAP3","grey"
"SRGN","purple"
"SRI","brown"
"SRM","green"
"SRMS","blue"
"SRP19","blue"
"SRP54","turquoise"
"SRP68","grey"
"SRP72","grey"
"SRP9","grey"
"SRPK1","grey"
"SRPK2","turquoise"
"SRPRA","green"
"SRPRB","green"
"SRPX","tan"
"SRPX2","black"
"SRR","grey"
"SRRD","grey"
"SRRM1","grey"
"SRRM2","brown"
"SRRM3","blue"
"SRRM4","blue"
"SRRT","grey"
"SRSF1","turquoise"
"SRSF10","turquoise"
"SRSF2","turquoise"
"SRSF3","turquoise"
"SRSF4","brown"
"SRSF5","turquoise"
"SRSF6","turquoise"
"SRSF7","turquoise"
"SRSF8","brown"
"SRSF9","turquoise"
"SRXN1","grey"
"SS18","turquoise"
"SS18L2","brown"
"SSB","turquoise"
"SSBP1","turquoise"
"SSBP2","grey60"
"SSBP3","grey"
"SSBP4","blue"
"SSC4D","blue"
"SSH1","black"
"SSH2","red"
"SSH3","pink"
"SSNA1","turquoise"
"SSPN","turquoise"
"SSR1","yellow"
"SSR2","brown"
"SSR3","yellow"
"SSR4","green"
"SSRP1","turquoise"
"SST","greenyellow"
"SSTR1","blue"
"SSTR2","grey"
"SSTR3","blue"
"SSTR4","blue"
"SSTR5-AS1","blue"
"SSUH2","blue"
"SSX2IP","grey"
"ST13P5","grey"
"ST14","pink"
"ST18","greenyellow"
"ST20","brown"
"ST20-AS1","blue"
"ST3GAL1","brown"
"ST3GAL2","yellow"
"ST3GAL3","grey"
"ST3GAL4","grey"
"ST3GAL5","purple"
"ST3GAL6","grey"
"ST6GAL1","red"
"ST6GAL2","grey"
"ST6GALNAC1","pink"
"ST6GALNAC2","grey"
"ST6GALNAC3","grey"
"ST6GALNAC4","green"
"ST6GALNAC5","grey"
"ST6GALNAC6","turquoise"
"ST7","yellow"
"ST8SIA3","greenyellow"
"ST8SIA4","purple"
"STAB1","red"
"STAB2","grey"
"STAC","grey"
"STAG1","turquoise"
"STAG2","turquoise"
"STAG3L1","brown"
"STAG3L4","grey"
"STAM","grey"
"STAM2","brown"
"STAMBP","grey"
"STAMBPL1","grey"
"STAP1","red"
"STAP2","grey"
"STARD10","green"
"STARD13","grey"
"STARD3","brown"
"STARD3NL","blue"
"STARD4","turquoise"
"STARD5","red"
"STARD7","grey"
"STARD7-AS1","turquoise"
"STARD8","tan"
"STARD9","grey"
"STAT1","grey"
"STAT2","black"
"STAT3","black"
"STAT4","red"
"STAT5A","grey"
"STAT5B","grey"
"STAT6","brown"
"STAU1","grey"
"STAU2","grey"
"STC1","grey"
"STC2","green"
"STEAP1","grey"
"STEAP1B","grey"
"STEAP2","grey"
"STEAP3","grey"
"STEAP4","tan"
"STEEP1","turquoise"
"STIL","magenta"
"STIM1","grey"
"STIM2","grey"
"STIMATE-MUSTN1","grey60"
"STING1","black"
"STIP1","grey"
"STK10","purple"
"STK11","blue"
"STK16","turquoise"
"STK17A","turquoise"
"STK17B","red"
"STK24","pink"
"STK25","brown"
"STK26","grey"
"STK3","brown"
"STK31","grey"
"STK32A","grey"
"STK32B","grey"
"STK33","yellow"
"STK35","grey"
"STK36","brown"
"STK38","black"
"STK38L","black"
"STK39","grey"
"STK4","turquoise"
"STK40","grey"
"STKLD1","blue"
"STMN2","grey"
"STMN3","turquoise"
"STMN4","blue"
"STN1","turquoise"
"STOM","grey"
"STOML2","brown"
"STON2","grey"
"STOX1","grey"
"STOX2","green"
"STPG1","grey"
"STPG2","yellow"
"STRA6","grey"
"STRADB","grey"
"STRAP","turquoise"
"STRBP","grey"
"STRIP2","grey"
"STRN","turquoise"
"STRN3","turquoise"
"STRN4","brown"
"STS","brown"
"STT3A","grey"
"STT3B","turquoise"
"STUB1","grey"
"STX11","red"
"STX12","grey"
"STX16","grey"
"STX17","grey"
"STX19","grey"
"STX1A","grey"
"STX1B","blue"
"STX2","black"
"STX3","grey"
"STX4","turquoise"
"STX5","grey"
"STX6","turquoise"
"STX7","turquoise"
"STX8","grey"
"STXBP1","grey60"
"STXBP2","grey"
"STXBP3","turquoise"
"STXBP4","grey"
"STXBP5","turquoise"
"STXBP5L","greenyellow"
"STXBP6","yellow"
"STYK1","pink"
"STYX","grey"
"STYXL1","grey"
"SUB1","turquoise"
"SUCLA2","turquoise"
"SUCLG1","grey"
"SUCLG2","turquoise"
"SUCNR1","grey"
"SUCO","grey"
"SUGCT","grey"
"SUGP2","grey"
"SUGT1","turquoise"
"SUGT1P3","grey"
"SULF1","black"
"SULF2","black"
"SULT1A2","grey"
"SULT1B1","grey"
"SULT1C2","grey"
"SULT1C4","grey"
"SULT1E1","grey"
"SULT2A1","salmon"
"SULT2B1","grey"
"SULT4A1","grey"
"SUMF1","turquoise"
"SUMF2","brown"
"SUMO1","turquoise"
"SUMO1P3","grey"
"SUMO2","brown"
"SUMO3","blue"
"SUMO4","grey"
"SUN1","grey"
"SUN2","brown"
"SUN5","blue"
"SUOX","grey"
"SUPT16H","turquoise"
"SUPT20H","blue"
"SUPT20HL1","grey"
"SUPT3H","grey"
"SUPT5H","grey"
"SUPT6H","brown"
"SUPT7L","brown"
"SUPV3L1","blue"
"SURF1","grey"
"SURF2","turquoise"
"SURF4","brown"
"SURF6","grey"
"SUSD1","black"
"SUSD2","brown"
"SUSD3","blue"
"SUSD4","grey"
"SUSD5","blue"
"SUSD6","brown"
"SUZ12","turquoise"
"SUZ12P1","brown"
"SV2A","grey"
"SV2B","yellow"
"SVBP","grey"
"SVEP1","tan"
"SVIL","black"
"SVIP","grey"
"SVOP","greenyellow"
"SWAP70","purple"
"SWT1","yellow"
"SYAP1","grey"
"SYBU","yellow"
"SYCE1L","brown"
"SYCN","yellow"
"SYCP2","grey"
"SYCP2L","grey"
"SYDE1","yellow"
"SYDE2","yellow"
"SYF2","turquoise"
"SYK","purple"
"SYMPK","brown"
"SYN2","grey"
"SYNC","grey"
"SYNCRIP","turquoise"
"SYNDIG1","grey"
"SYNE1","pink"
"SYNE2","turquoise"
"SYNE3","tan"
"SYNGAP1","turquoise"
"SYNGR1","green"
"SYNGR2","grey"
"SYNGR3","blue"
"SYNGR4","blue"
"SYNJ1","grey"
"SYNJ2","grey"
"SYNJ2BP-COX16","brown"
"SYNM","grey"
"SYNPO","turquoise"
"SYNPO2","grey"
"SYNRG","brown"
"SYP","greenyellow"
"SYPL1","turquoise"
"SYPL2","green"
"SYS1","brown"
"SYT1","grey"
"SYT11","black"
"SYT13","grey"
"SYT14","greenyellow"
"SYT15","blue"
"SYT16","greenyellow"
"SYT17","grey"
"SYT3","blue"
"SYT4","greenyellow"
"SYT5","grey"
"SYT6","green"
"SYT7","greenyellow"
"SYT8","grey"
"SYT9","green"
"SYTL1","green"
"SYTL2","turquoise"
"SYTL3","grey"
"SYTL4","turquoise"
"SYTL5","grey"
"SYVN1","brown"
"SZRD1","brown"
"SZT2","brown"
"TAAR1","grey"
"TAAR3P","grey"
"TAB2","turquoise"
"TAB3","brown"
"TAC1","grey"
"TAC4","turquoise"
"TACC1","grey"
"TACC2","grey"
"TACC3","magenta"
"TACR1","grey"
"TACR2","grey"
"TACSTD2","pink"
"TADA1","turquoise"
"TADA2A","turquoise"
"TADA2B","grey"
"TADA3","brown"
"TAF1","blue"
"TAF10","brown"
"TAF11","turquoise"
"TAF12","grey"
"TAF13","turquoise"
"TAF15","turquoise"
"TAF1A","turquoise"
"TAF1B","blue"
"TAF1C","turquoise"
"TAF1D","grey"
"TAF2","brown"
"TAF3","turquoise"
"TAF4B","grey"
"TAF5","turquoise"
"TAF5L","grey"
"TAF6","brown"
"TAF6L","grey"
"TAF7","turquoise"
"TAF9B","brown"
"TAFA2","grey"
"TAFA3","blue"
"TAFA4","blue"
"TAFA5","grey"
"TAGAP","red"
"TAGLN","black"
"TAGLN2","brown"
"TAGLN3","greenyellow"
"TAL1","grey"
"TALDO1","brown"
"TAMALIN","grey"
"TAMM41","grey"
"TANC1","grey"
"TANC2","black"
"TANGO2","brown"
"TANGO6","blue"
"TANK","brown"
"TAOK1","turquoise"
"TAOK2","brown"
"TAOK3","grey"
"TAP2","grey"
"TAPBP","brown"
"TAPBPL","brown"
"TAPT1","grey"
"TAPT1-AS1","grey"
"TARBP1","turquoise"
"TARDBP","turquoise"
"TARP","red"
"TARS1","turquoise"
"TARS3","turquoise"
"TAS2R10","grey"
"TAS2R13","turquoise"
"TAS2R14","blue"
"TAS2R19","turquoise"
"TAS2R20","blue"
"TAS2R3","grey"
"TAS2R31","turquoise"
"TAS2R4","grey"
"TAS2R41","grey"
"TAS2R43","grey"
"TAS2R45","grey"
"TAS2R46","turquoise"
"TAS2R5","grey"
"TAS2R50","grey"
"TAS2R60","grey"
"TASL","purple"
"TASOR","turquoise"
"TASOR2","grey"
"TASP1","turquoise"
"TATDN1","grey"
"TATDN2","turquoise"
"TAX1BP1","turquoise"
"TAX1BP3","brown"
"TBC1D1","grey"
"TBC1D10A","brown"
"TBC1D10C","grey"
"TBC1D12","turquoise"
"TBC1D13","grey"
"TBC1D14","turquoise"
"TBC1D15","turquoise"
"TBC1D16","grey"
"TBC1D17","turquoise"
"TBC1D19","grey"
"TBC1D2","pink"
"TBC1D20","brown"
"TBC1D22B","grey"
"TBC1D23","turquoise"
"TBC1D24","turquoise"
"TBC1D25","grey"
"TBC1D26","blue"
"TBC1D27P","blue"
"TBC1D2B","black"
"TBC1D30","yellow"
"TBC1D31","grey"
"TBC1D32","turquoise"
"TBC1D3C","grey"
"TBC1D3E","turquoise"
"TBC1D4","grey"
"TBC1D5","blue"
"TBC1D7","turquoise"
"TBC1D8","grey"
"TBC1D8B","turquoise"
"TBC1D9","turquoise"
"TBC1D9B","brown"
"TBCA","brown"
"TBCB","brown"
"TBCCD1","turquoise"
"TBCE","grey"
"TBCEL","grey"
"TBCK","blue"
"TBK1","turquoise"
"TBKBP1","blue"
"TBL1X","grey"
"TBL1XR1","turquoise"
"TBL2","turquoise"
"TBL3","brown"
"TBP","grey"
"TBPL1","turquoise"
"TBRG1","brown"
"TBRG4","turquoise"
"TBX1","blue"
"TBX15","grey"
"TBX18","grey"
"TBX21","blue"
"TBX3","grey"
"TBX6","blue"
"TBXA2R","blue"
"TBXAS1","purple"
"TC2N","yellow"
"TCAF1","grey"
"TCAF2","grey"
"TCAIM","grey"
"TCAP","blue"
"TCEA1","turquoise"
"TCEA2","turquoise"
"TCEA3","yellow"
"TCEAL1","brown"
"TCEAL2","turquoise"
"TCEAL3","grey"
"TCEAL4","turquoise"
"TCEAL6","turquoise"
"TCEAL8","turquoise"
"TCEAL9","turquoise"
"TCEANC","grey"
"TCERG1","turquoise"
"TCERG1L","blue"
"TCF12","brown"
"TCF15","blue"
"TCF19","grey"
"TCF20","turquoise"
"TCF21","grey"
"TCF24","blue"
"TCF25","grey"
"TCF3","turquoise"
"TCF4","black"
"TCF7","grey"
"TCF7L1","grey"
"TCF7L2","grey"
"TCIM","grey"
"TCIRG1","brown"
"TCL1A","red"
"TCN1","grey"
"TCN2","brown"
"TCP1","turquoise"
"TCP11L1","grey"
"TCP11L2","grey"
"TCP11X2","grey"
"TCTA","grey"
"TCTN1","grey"
"TCTN2","grey"
"TCTN3","brown"
"TDG","turquoise"
"TDH","yellow"
"TDO2","grey"
"TDP1","grey"
"TDP2","turquoise"
"TDRD1","grey"
"TDRD10","grey"
"TDRD3","grey"
"TDRD5","grey"
"TDRD7","turquoise"
"TDRD9","grey"
"TDRG1","blue"
"TDRKH","grey"
"TDRP","grey"
"TEAD1","black"
"TEAD2","grey"
"TEAD3","grey"
"TEAD4","turquoise"
"TEC","grey"
"TECR","brown"
"TEDC1","blue"
"TEF","grey"
"TEFM","blue"
"TEK","tan"
"TEKT4","blue"
"TEKT4P2","grey"
"TEKT5","turquoise"
"TEKTIP1","blue"
"TEKTL1","blue"
"TELO2","blue"
"TEN1","brown"
"TENM1","grey"
"TENM2","grey"
"TENM3","grey"
"TENM3-AS1","grey"
"TENM4","black"
"TENT2","blue"
"TENT4A","grey"
"TENT4B","grey"
"TENT5A","grey"
"TENT5B","blue"
"TENT5C","grey"
"TEP1","black"
"TERC","turquoise"
"TERF2IP","grey"
"TERT","blue"
"TES","pink"
"TESC","grey"
"TESK1","turquoise"
"TESK2","grey"
"TESPA1","red"
"TET1","grey"
"TET2","grey"
"TEX10","turquoise"
"TEX13A","grey"
"TEX2","yellow"
"TEX261","brown"
"TEX264","turquoise"
"TEX30","turquoise"
"TEX9","grey"
"TF","grey"
"TFAM","turquoise"
"TFAP2A","pink"
"TFAP2B","blue"
"TFAP2C","grey"
"TFAP2E","blue"
"TFAP4","grey"
"TFB1M","turquoise"
"TFB2M","grey"
"TFCP2","turquoise"
"TFCP2L1","grey"
"TFDP1","brown"
"TFDP2","grey"
"TFE3","brown"
"TFEC","purple"
"TFF1","grey"
"TFF2","grey"
"TFF3","grey"
"TFG","grey"
"TFIP11","blue"
"TFPI","grey"
"TFPI2","grey"
"TFPT","grey"
"TFR2","blue"
"TFRC","turquoise"
"TGDS","turquoise"
"TGFA","pink"
"TGFB1","brown"
"TGFB1I1","brown"
"TGFB2","grey"
"TGFB3","black"
"TGFBI","black"
"TGFBR1","turquoise"
"TGFBR2","grey"
"TGFBR3","tan"
"TGFBRAP1","brown"
"TGIF1","grey"
"TGIF2","turquoise"
"TGIF2LX","grey"
"TGM2","brown"
"TGOLN2","brown"
"TGS1","turquoise"
"THADA","turquoise"
"THAP10","blue"
"THAP12","yellow"
"THAP6","grey"
"THAP7","turquoise"
"THAP8","blue"
"THAP9","grey"
"THBD","grey"
"THBS1","grey"
"THBS2","black"
"THBS3","black"
"THBS4","grey"
"THEM4","grey"
"THEM6","turquoise"
"THEMIS","red"
"THEMIS2","red"
"THG1L","turquoise"
"THNSL1","grey"
"THNSL2","grey"
"THOC1","turquoise"
"THOC2","turquoise"
"THOC3","turquoise"
"THOC5","blue"
"THOC6","brown"
"THOC7","turquoise"
"THRA","brown"
"THRAP3","turquoise"
"THRB","grey"
"THRSP","midnightblue"
"THSD4","grey"
"THSD7A","grey"
"THSD7B","grey"
"THTPA","turquoise"
"THUMPD1","turquoise"
"THUMPD2","turquoise"
"THUMPD3","turquoise"
"THY1","black"
"TIA1","grey"
"TIAL1","turquoise"
"TIAM1","red"
"TIAM2","grey"
"TICAM1","turquoise"
"TICRR","magenta"
"TIE1","tan"
"TIFA","yellow"
"TIGAR","turquoise"
"TIGD1","grey"
"TIGD2","turquoise"
"TIGD5","blue"
"TIGD7","turquoise"
"TIGIT","red"
"TIMD4","red"
"TIMELESS","magenta"
"TIMM10B","brown"
"TIMM13","brown"
"TIMM17A","turquoise"
"TIMM17B","turquoise"
"TIMM21","turquoise"
"TIMM22","grey"
"TIMM23","brown"
"TIMM23B","grey"
"TIMM50","grey"
"TIMM8A","grey"
"TIMM8B","brown"
"TIMM9","grey"
"TIMMDC1","brown"
"TIMP1","brown"
"TIMP2","black"
"TIMP3","brown"
"TIMP4","midnightblue"
"TINAG","grey"
"TINAGL1","grey"
"TINF2","grey"
"TIPARP","grey"
"TIPIN","turquoise"
"TIPRL","turquoise"
