"Gene","Module"
"SUN2","brown"
"SUOX","brown"
"SUPT7L","brown"
"SURF4","brown"
"SUZ12P1","brown"
"SYCE1L","brown"
"SYMPK","brown"
"SYNJ2BP-COX16","brown"
"SYS1","brown"
"SYVN1","brown"
"SZRD1","brown"
"SZT2","brown"
"TAB3","brown"
"TADA3","brown"
"TAF10","brown"
"TAF1L","brown"
"TAF6","brown"
"TAGLN2","brown"
"TALDO1","brown"
"TANGO2","brown"
"TANK","brown"
"TAOK2","brown"
"TAPBP","brown"
"TAPBPL","brown"
"TARS1","brown"
"TBC1D20","brown"
"TBC1D9B","brown"
"TBCA","brown"
"TBCB","brown"
"TBL2","brown"
"TBL3","brown"
"TBRG1","brown"
"TBRG4","brown"
"TCEAL1","brown"
"TCEAL2","brown"
"TCEAL8","brown"
"TCF12","brown"
"TCIRG1","brown"
"TECR","brown"
"TEN1","brown"
"TERC","brown"
"TEX12","brown"
"TEX261","brown"
"TFE3","brown"
"TGFBRAP1","brown"
"THEM6","brown"
"THOC6","brown"
"THRA","brown"
"TIGD4","brown"
"TIMM10B","brown"
"TIMM23","brown"
"TIMM8B","brown"
"TJAP1","brown"
"TLE3","brown"
"TLE5","brown"
"TM9SF4","brown"
"TMA7","brown"
"TMBIM6","brown"
"TMCO1","brown"
"TMCO6","brown"
"TMED10","brown"
"TMED10P1","brown"
"TMED2","brown"
"TMED4","brown"
"TMEM102","brown"
"TMEM104","brown"
"TMEM106A","brown"
"TMEM109","brown"
"TMEM127","brown"
"TMEM129","brown"
"TMEM138","brown"
"TMEM141","brown"
"TMEM147","brown"
"TMEM14C","brown"
"TMEM161B","brown"
"TMEM170A","brown"
"TMEM175","brown"
"TMEM177","brown"
"TMEM179B","brown"
"TMEM184A","brown"
"TMEM184C","brown"
"TMEM204","brown"
"TMEM209","brown"
"TMEM214","brown"
"TMEM222","brown"
"TMEM223","brown"
"TMEM234","brown"
"TMEM243","brown"
"TMEM248","brown"
"TMEM254","brown"
"TMEM256","brown"
"TMEM258","brown"
"TMEM259","brown"
"TMEM265","brown"
"TMEM33","brown"
"TMEM50A","brown"
"TMEM53","brown"
"TMEM80","brown"
"TMEM94","brown"
"TMPPE","brown"
"TMUB1","brown"
"TNFAIP1","brown"
"TNFRSF12A","brown"
"TNFSF10","brown"
"TNPO2","brown"
"TOLLIP","brown"
"TOMM22","brown"
"TOMM34","brown"
"TOMM5","brown"
"TOR1AIP1","brown"
"TPCN1","brown"
"TPD52L2","brown"
"TPGS2","brown"
"TPM3P9","brown"
"TPP1","brown"
"TPPP3","brown"
"TPRA1","brown"
"TPT1-AS1","brown"
"TRAF7","brown"
"TRAM1L1","brown"
"TRAPPC1","brown"
"TRAPPC9","brown"
"TRIM39-RPP21","brown"
"TRIM41","brown"
"TRIM44","brown"
"TRIM48","brown"
"TRIM8","brown"
"TRIR","brown"
"TRMT112","brown"
"TRUB2","brown"
"TSC2","brown"
"TSPAN17","brown"
"TSPO","brown"
"TSR1","brown"
"TTC32","brown"
"TTC4","brown"
"TTLL5","brown"
"TTTY6","brown"
"TUBB4B","brown"
"TUBG1","brown"
"TUBGCP4","brown"
"TUG1","brown"
"TULP3","brown"
"TULP4","brown"
"TUSC1","brown"
"TXN2","brown"
"TXNDC12","brown"
"TXNDC17","brown"
"TXNDC5","brown"
"TXNL4A","brown"
"TYW1","brown"
"U2AF2","brown"
"UBA1","brown"
"UBA2","brown"
"UBA7","brown"
"UBALD1","brown"
"UBAP2L","brown"
"UBB","brown"
"UBE2A","brown"
"UBE2D4","brown"
"UBE2L3","brown"
"UBE2MP1","brown"
"UBE2Q1","brown"
"UBE2R2","brown"
"UBE2S","brown"
"UBE2V1","brown"
"UBE2W","brown"
"UBE2Z","brown"
"UBE3B","brown"
"UBE4A","brown"
"UBFD1","brown"
"UBL5","brown"
"UBL7","brown"
"UBQLN1","brown"
"UBXN7","brown"
"UCK1","brown"
"UCK2","brown"
"UCKL1","brown"
"UFC1","brown"
"UNC13D","brown"
"UNC5B","brown"
"UNK","brown"
"UPF1","brown"
"UQCC2","brown"
"UQCR11","brown"
"UQCRBP1","brown"
"URGCP-MRPS24","brown"
"URM1","brown"
"USB1","brown"
"USP21","brown"
"USP22","brown"
"USP30","brown"
"USP47","brown"
"UXT","brown"
"VAMP2","brown"
"VAMP7","brown"
"VARS1","brown"
"VKORC1","brown"
"VMA12","brown"
"VPS11","brown"
"VPS25","brown"
"VPS26C","brown"
"VPS28","brown"
"VPS53","brown"
"VPS72","brown"
"VTI1B","brown"
"VTRNA1-1","brown"
"WAC","brown"
"WASF2","brown"
"WASH3P","brown"
"WASHC1","brown"
"WASHC3","brown"
"WBP11","brown"
"WBP2","brown"
"WDR74","brown"
"WRAP73","brown"
"WSB2","brown"
"WWTR1","brown"
"XAB2","brown"
"XRCC1","brown"
"YIPF2","brown"
"YIPF3","brown"
"YJU2B","brown"
"YWHAQ","brown"
"YWHAQP8","brown"
"YY1AP1","brown"
"ZBTB33","brown"
"ZBTB34","brown"
"ZBTB39","brown"
"ZBTB40","brown"
"ZBTB8OS","brown"
"ZC3H7B","brown"
"ZC4H2","brown"
"ZDHHC12","brown"
"ZDHHC3","brown"
"ZDHHC9","brown"
"ZER1","brown"
"ZFAND2B","brown"
"ZFAND5","brown"
"ZFHX3","brown"
"ZFP36L2","brown"
"ZFPL1","brown"
"ZMIZ1","brown"
"ZMIZ2","brown"
"ZMYM3","brown"
"ZMYM5","brown"
"ZNF106","brown"
"ZNF138","brown"
"ZNF142","brown"
"ZNF180","brown"
"ZNF184","brown"
"ZNF207","brown"
"ZNF23","brown"
"ZNF273","brown"
"ZNF280C","brown"
"ZNF3","brown"
"ZNF335","brown"
"ZNF346","brown"
"ZNF362","brown"
"ZNF384","brown"
"ZNF391","brown"
"ZNF394","brown"
"ZNF407-AS1","brown"
"ZNF417","brown"
"ZNF418","brown"
"ZNF428","brown"
"ZNF480","brown"
"ZNF490","brown"
"ZNF526","brown"
"ZNF592","brown"
"ZNF609","brown"
"ZNF641","brown"
"ZNF662","brown"
"ZNF675","brown"
"ZNF687","brown"
"ZNF692","brown"
"ZNF76","brown"
"ZNF768","brown"
"ZNF791","brown"
"ZNF814","brown"
"ZNF827","brown"
"ZNF92","brown"
"ZNRD2","brown"
"ZNRF2","brown"
"ZSWIM1","brown"
"ABR","magenta"
"ACTB","magenta"
"ACTG1","magenta"
"ACTN1","magenta"
"ACTR1A","magenta"
"ADAMTS2","magenta"
"ADCY7","magenta"
"ADGRE5","magenta"
"ALMS1P1","magenta"
"ALOX5","magenta"
"ANGPTL2","magenta"
"AP1M1","magenta"
"ARHGEF17","magenta"
"ARPC1B","magenta"
"ARPC2","magenta"
"ARPC4","magenta"
"B4GALT5","magenta"
"BASP1","magenta"
"BEX5","magenta"
"BGN","magenta"
"BHLHE40","magenta"
"BMP1","magenta"
"BNIP3L","magenta"
"BOLA2","magenta"
"CAMK2G","magenta"
"CAPZA1","magenta"
"CAV1","magenta"
"CAVIN3","magenta"
"CD276","magenta"
"CD58","magenta"
"CD68","magenta"
"CDC42BPB","magenta"
"CDKN2AIPNL","magenta"
"CERCAM","magenta"
"CFL1","magenta"
"CHST11","magenta"
"CLSTN3","magenta"
"CMIP","magenta"
"CMTM3","magenta"
"CNN2","magenta"
"COLGALT1","magenta"
"CPNE2","magenta"
"CRSP8P","magenta"
"CTSA","magenta"
"DAGLB","magenta"
"DBNL","magenta"
"DDX41","magenta"
"EAF1","magenta"
"EML3","magenta"
"EMP3","magenta"
"ESYT2","magenta"
"FADS2","magenta"
"FAM161A","magenta"
"FAM217A","magenta"
"FKBP10","magenta"
"FKBP15","magenta"
"FKBP2","magenta"
"FTL","magenta"
"FUT11","magenta"
"GLI2","magenta"
"GNAI2","magenta"
"GNB1","magenta"
"GNG12","magenta"
"GPI","magenta"
"GPX1","magenta"
"GRK2","magenta"
"GRN","magenta"
"GSTA3","magenta"
"GTPBP2","magenta"
"HLA-F","magenta"
"HMGXB3","magenta"
"HOXB2","magenta"
"HSPG2","magenta"
"IDS","magenta"
"IFITM1","magenta"
"IFITM2","magenta"
"IFITM3","magenta"
"ILK","magenta"
"ISLR","magenta"
"ITGA5","magenta"
"KIAA0930","magenta"
"KLF7","magenta"
"LGALS1","magenta"
"LIMK1","magenta"
"LITAF","magenta"
"LOXL1","magenta"
"LPP","magenta"
"LRRC32","magenta"
"LTBP2","magenta"
"MACROH2A1","magenta"
"MAP1LC3B2","magenta"
"MAST2","magenta"
"MBLAC2","magenta"
"MMS19","magenta"
"MPRIP","magenta"
"MRC2","magenta"
"MSC","magenta"
"MYL12A","magenta"
"MYO9B","magenta"
"NADSYN1","magenta"
"NAV1","magenta"
"NECAP2","magenta"
"NEK6","magenta"
"NFE2L1","magenta"
"NMT1","magenta"
"NOTCH3","magenta"
"NT5DC2","magenta"
"ORMDL3","magenta"
"PCGF3","magenta"
"PFKL","magenta"
"PGAM4","magenta"
"PHAF1","magenta"
"PIEZO1","magenta"
"PLA2G15","magenta"
"PLEKHG2","magenta"
"PLEKHM1P1","magenta"
"PLOD1","magenta"
"PLXDC1","magenta"
"PML","magenta"
"PNPLA6","magenta"
"PODNL1","magenta"
"POTEF","magenta"
"PRKD2","magenta"
"PTPN14","magenta"
"PXN","magenta"
"RAB35","magenta"
"RAP2B","magenta"
"RBMS2","magenta"
"RCN3","magenta"
"RHOA","magenta"
"RHOC","magenta"
"ROR2","magenta"
"RPL10A","magenta"
"RPL17","magenta"
"RPL36A","magenta"
"SEMA4C","magenta"
"SEPTIN8","magenta"
"SEPTIN9","magenta"
"SH3BP2","magenta"
"SH3PXD2A","magenta"
"SH3PXD2B","magenta"
"SHC1","magenta"
"SLC44A2","magenta"
"SLCO3A1","magenta"
"SMG9","magenta"
"SNAI2","magenta"
"SNTB2","magenta"
"SPON2","magenta"
"ST3GAL1","magenta"
"STAT6","magenta"
"STEAP1","magenta"
"STING1","magenta"
"STK38L","magenta"
"STS","magenta"
"SUSD6","magenta"
"TAX1BP3","magenta"
"TBC1D10A","magenta"
"TENM4","magenta"
"TGFB1","magenta"
"TGM2","magenta"
"TGOLN2","magenta"
"TIMP3","magenta"
"TMEM184B","magenta"
"TMSB10","magenta"
"TNFAIP2","magenta"
"TNFRSF14","magenta"
"TNFRSF1A","magenta"
"TOM1","magenta"
"TRAM2","magenta"
"TRPT1","magenta"
"TTYH3","magenta"
"TUBA1B","magenta"
"TUBB","magenta"
"TWF2","magenta"
"UBQLN2","magenta"
"VAT1","magenta"
"VDR","magenta"
"WWC3","magenta"
"XYLT1","magenta"
"YWHAG","magenta"
"ZDHHC18","magenta"
"ZNF663P","magenta"
"ZNF664","magenta"
"ZYX","magenta"
"ABCC3","black"
"ABHD17C","black"
"ABHD2","black"
"ADAM8","black"
"ADAP1","black"
"ADGRF1","black"
"AGR2","black"
"AGRN","black"
"AHNAK2","black"
"ALDOA","black"
"ALS2CL","black"
"ANO1","black"
"ANXA2P1","black"
"ANXA3","black"
"AOC1","black"
"AOX1","black"
"AP1S3","black"
"ARHGAP32","black"
"ASAP2","black"
"B3GALT5","black"
"B3GNT3","black"
"BAIAP2L1","black"
"BCAS1","black"
"BCL2L1","black"
"BMAL2","black"
"BMPER","black"
"C15orf48","black"
"C19orf33","black"
"C1orf116","black"
"CACNB2","black"
"CAMK2N1","black"
"CAPN5","black"
"CBLC","black"
"CCDC141","black"
"CD55","black"
"CD82","black"
"CDCP1","black"
"CDH1","black"
"CDH3","black"
"CDHR2","black"
"CEACAM1","black"
"CEACAM5","black"
"CEACAM6","black"
"CELSR1","black"
"CHMP4C","black"
"CKMT1B","black"
"CLDN1","black"
"CLDN12","black"
"CLDN4","black"
"CLDN7","black"
"CLTB","black"
"COL17A1","black"
"CORO2A","black"
"CTNND1","black"
"CTSE","black"
"CYP2S1","black"
"CYP3A5","black"
"DKK1","black"
"DLG5","black"
"DOCK5","black"
"DSG2","black"
"DTX4","black"
"EFNA5","black"
"EGLN3","black"
"EHF","black"
"ELF3","black"
"EPHA2","black"
"EPS8L1","black"
"EPS8L3","black"
"ERBB2","black"
"ERN2","black"
"ERO1A","black"
"EXPH5","black"
"EZR","black"
"FA2H","black"
"FAM83B","black"
"FAT1","black"
"FER1L4","black"
"FERMT1","black"
"FGD6","black"
"FLNB","black"
"FLT3","black"
"FUT2","black"
"FUT3","black"
"FXYD3","black"
"GABRP","black"
"GALE","black"
"GALNT12","black"
"GALNT5","black"
"GAPDH","black"
"GCNT3","black"
"GFUS","black"
"GIPC1","black"
"GNA15","black"
"GOLM1","black"
"GPR35","black"
"GPR39","black"
"GPRC5A","black"
"GPX2","black"
"GSS","black"
"GTF2IRD1","black"
"HILPDA","black"
"HK2","black"
"ID1","black"
"IGF2BP2","black"
"IL1RN","black"
"INAVA","black"
"INF2","black"
"IQGAP3","black"
"IRAK2","black"
"IRF6","black"
"ITGA2","black"
"ITGA3","black"
"ITGB4","black"
"ITGB6","black"
"ITPR3","black"
"JPT1","black"
"JUP","black"
"KCNK1","black"
"KCNN4","black"
"KIF13B","black"
"KLF5","black"
"KLK10","black"
"KRT19","black"
"KRT7","black"
"KRT8","black"
"LAD1","black"
"LAMA3","black"
"LAMB3","black"
"LAMC2","black"
"LDHA","black"
"LGALS3BP","black"
"LGALS4","black"
"LINC01559","black"
"LIPH","black"
"LMO7","black"
"LONRF2","black"
"LOXL2","black"
"LPCAT4","black"
"LRRC8A","black"
"LY6E","black"
"MAL2","black"
"MALL","black"
"MBOAT2","black"
"MCU","black"
"MET","black"
"MGAT4B","black"
"MICAL2","black"
"MIR492","black"
"MISP","black"
"MLPH","black"
"MMP28","black"
"MPZL2","black"
"MSLN","black"
"MST1R","black"
"MTMR11","black"
"MUC1","black"
"MUC13","black"
"MUC3B","black"
"MXD1","black"
"MYEOV","black"
"MYH14","black"
"MYO19","black"
"MYRF","black"
"NDRG1","black"
"NECTIN4","black"
"NET1","black"
"NEU1","black"
"NIBAN2","black"
"NIP7","black"
"NPAS2","black"
"NQO1","black"
"OCIAD2","black"
"PADI1","black"
"PCDH1","black"
"PDZK1IP1","black"
"PERP","black"
"PFKP","black"
"PIAS3","black"
"PIP4K2C","black"
"PLAT","black"
"PLAUR","black"
"PLCB3","black"
"PLEC","black"
"PLEK2","black"
"PLEKHA7","black"
"PLIN3","black"
"PLPP2","black"
"PLS1","black"
"POC1B-GALNT4","black"
"POF1B","black"
"PPME1","black"
"PRSS8","black"
"PTPRH","black"
"PYGB","black"
"RAB25","black"
"RAB27B","black"
"RAC1","black"
"RAPGEFL1","black"
"RCOR1","black"
"RHBDL2","black"
"RHPN2","black"
"RNF128","black"
"S100A11","black"
"S100A14","black"
"S100A16","black"
"S100P","black"
"SAMD12","black"
"SCEL","black"
"SCNN1A","black"
"SDC1","black"
"SDC4","black"
"SDCBP2","black"
"SDR16C5","black"
"SEC14L2","black"
"SEMA4B","black"
"SEMA7A","black"
"SERINC2","black"
"SERPINB5","black"
"SERPINB8","black"
"SFN","black"
"SFXN3","black"
"SGPP2","black"
"SH2D4A","black"
"SH3RF1","black"
"SH3RF2","black"
"SHROOM3","black"
"SLC16A3","black"
"SLC2A1","black"
"SLC37A1","black"
"SLC4A11","black"
"SLC6A14","black"
"SLC7A2","black"
"SLPI","black"
"SMAGP","black"
"SMURF1","black"
"SPATS2L","black"
"SPINT1","black"
"SPINT2","black"
"SPRY4","black"
"ST14","black"
"ST6GALNAC1","black"
"STYK1","black"
"TACSTD2","black"
"TBC1D2","black"
"TEAD3","black"
"TENT5C","black"
"TFAP2A","black"
"TGFA","black"
"TINAGL1","black"
"TJP3","black"
"TMC5","black"
"TMC7","black"
"TMEM131L","black"
"TMEM45B","black"
"TMEM54","black"
"TMEM63B","black"
"TMPRSS3","black"
"TMPRSS4","black"
"TNFRSF21","black"
"TNS4","black"
"TOP6BL","black"
"TPI1","black"
"TRIM15","black"
"TRIM16","black"
"TRIM16L","black"
"TRIM29","black"
"TRIP10","black"
"TRPM4","black"
"TSPAN1","black"
"TSPAN8","black"
"TSTD1","black"
"TTC22","black"
"TTN","black"
"TUBA1C","black"
"TUBA4A","black"
"TUFT1","black"
"UGT1A1","black"
"USH1C","black"
"VILL","black"
"VSIG2","black"
"XDH","black"
"ANLN","purple"
"ARHGAP11A","purple"
"ARHGAP11B","purple"
"ASF1B","purple"
"ASPM","purple"
"ATAD2","purple"
"ATAD5","purple"
"AURKA","purple"
"AURKB","purple"
"BLM","purple"
"BORA","purple"
"BRCA1","purple"
"BRCA2","purple"
"BRIP1","purple"
"BUB1","purple"
"BUB1B-PAK6","purple"
"CCDC150","purple"
"CCNA2","purple"
"CCNB1","purple"
"CCNB2","purple"
"CCNE1","purple"
"CCNE2","purple"
"CDC20","purple"
"CDC25C","purple"
"CDC45","purple"
"CDC6","purple"
"CDCA2","purple"
"CDCA5","purple"
"CDCA8","purple"
"CDK1","purple"
"CDKN3","purple"
"CENPA","purple"
"CENPE","purple"
"CENPF","purple"
"CENPI","purple"
"CENPK","purple"
"CENPL","purple"
"CENPN","purple"
"CENPO","purple"
"CENPU","purple"
"CENPW","purple"
"CEP55","purple"
"CHEK1","purple"
"CIP2A","purple"
"CIT","purple"
"CKAP2","purple"
"CKAP2L","purple"
"CKS2","purple"
"CLSPN","purple"
"CSTF2","purple"
"DDIAS","purple"
"DEPDC1","purple"
"DEPDC1B","purple"
"DHFR","purple"
"DIAPH3","purple"
"DLGAP5","purple"
"DSCC1","purple"
"DTL","purple"
"E2F8","purple"
"ECT2","purple"
"ERCC6L","purple"
"ESCO2","purple"
"EXO1","purple"
"EZH2","purple"
"FAM111B","purple"
"FAM72B","purple"
"FAM83D","purple"
"FANCA","purple"
"FANCB","purple"
"FANCD2","purple"
"FANCI","purple"
"FEN1","purple"
"FOXM1","purple"
"GINS1","purple"
"GPSM2","purple"
"H1-5","purple"
"H2AC13","purple"
"H2AC15","purple"
"H2AC16","purple"
"H2AC19","purple"
"H2AC21","purple"
"H2AC4","purple"
"H2AZ1","purple"
"H2BC14","purple"
"H2BC7","purple"
"H3C11","purple"
"H3C2","purple"
"H3C4","purple"
"HELLS","purple"
"HJURP","purple"
"HMMR","purple"
"KIF11","purple"
"KIF14","purple"
"KIF15","purple"
"KIF18A","purple"
"KIF20A","purple"
"KIF20B","purple"
"KIF23","purple"
"KIF2C","purple"
"KIF4A","purple"
"KNL1","purple"
"KNSTRN","purple"
"KNTC1","purple"
"LRP8","purple"
"MAD2L1","purple"
"MCM10","purple"
"MCM2","purple"
"MCM3","purple"
"MCM4","purple"
"MELK","purple"
"MKI67","purple"
"MMP12","purple"
"MND1","purple"
"MTBP","purple"
"MTFR2","purple"
"NCAPD3","purple"
"NCAPG","purple"
"NCAPH","purple"
"NDC80","purple"
"NEIL3","purple"
"NEK2","purple"
"NUF2","purple"
"NUSAP1","purple"
"ORC6","purple"
"PARPBP","purple"
"PBK","purple"
"PCLAF","purple"
"PLK1","purple"
"PLK4","purple"
"PMAIP1","purple"
"POLE2","purple"
"POLQ","purple"
"PRC1","purple"
"PRR11","purple"
"PTTG1","purple"
"RACGAP1","purple"
"RAD51","purple"
"RAD51AP1","purple"
"RAD54L","purple"
"RCC1","purple"
"RRM2","purple"
"RTKN2","purple"
"SAE1","purple"
"SFXN1","purple"
"SGO1","purple"
"SGO2","purple"
"SHCBP1","purple"
"SKA3","purple"
"SLC35F2","purple"
"SMC4","purple"
"SPAG5","purple"
"SPDL1","purple"
"STIL","purple"
"STK26","purple"
"TACC3","purple"
"TICRR","purple"
"TIMELESS","purple"
"TK1","purple"
"TOP2A","purple"
"TPX2","purple"
"TRIP13","purple"
"TTK","purple"
"TYMS","purple"
"UBE2C","purple"
"UBE2T","purple"
"WDHD1","purple"
"XRCC2","purple"
"ZWILCH","purple"
"ZWINT","purple"
"A2ML1","grey"
"A4GALT","grey"
"A4GNT","grey"
"AAAS","grey"
"AACS","grey"
"AADAC","grey"
"AADACL2","grey"
"AADACL3","grey"
"AADACL4","grey"
"AADAT","grey"
"AAMDC","grey"
"AAMP","grey"
"AARS1","grey"
"AARS2","grey"
"ABCA12","grey"
"ABCA13","grey"
"ABCA15P","grey"
"ABCA3","grey"
"ABCB1","grey"
"ABCB10","grey"
"ABCB11","grey"
"ABCB5","grey"
"ABCB6","grey"
"ABCB9","grey"
"ABCC1","grey"
"ABCC11","grey"
"ABCC12","grey"
"ABCC13","grey"
"ABCC4","grey"
"ABCC5","grey"
"ABCD4","grey"
"ABCF1","grey"
"ABCF2-H2BK1","grey"
"ABCF3","grey"
"ABCG2","grey"
"ABHD11","grey"
"ABHD12B","grey"
"ABHD15","grey"
"ABHD16A","grey"
"ABHD17B","grey"
"ABHD18","grey"
"ABHD3","grey"
"ABHD5","grey"
"ABHD6","grey"
"ABL1","grey"
"ABL2","grey"
"ABLIM1","grey"
"ABLIM2","grey"
"ABO","grey"
"ABRA","grey"
"ABRAXAS1","grey"
"ABT1","grey"
"ABTB1","grey"
"ABTB2","grey"
"ABTB3","grey"
"ACAA1","grey"
"ACAA2","grey"
"ACACA","grey"
"ACACB","grey"
"ACAD10","grey"
"ACAD8","grey"
"ACAN","grey"
"ACAP3","grey"
"ACBD3","grey"
"ACBD4","grey"
"ACBD7","grey"
"ACCS","grey"
"ACE2","grey"
"ACER2","grey"
"ACHE","grey"
"ACKR2","grey"
"ACKR3","grey"
"ACKR4","grey"
"ACLY","grey"
"ACMSD","grey"
"ACO1","grey"
"ACO2","grey"
"ACOD1","grey"
"ACOT1","grey"
"ACOT11","grey"
"ACOT12","grey"
"ACOT2","grey"
"ACOT6","grey"
"ACOT7","grey"
"ACOT8","grey"
"ACOX1","grey"
"ACOX2","grey"
"ACOX3","grey"
"ACOXL","grey"
"ACOXL-AS1","grey"
"ACP1","grey"
"ACP3","grey"
"ACP6","grey"
"ACRBP","grey"
"ACSBG2","grey"
"ACSF2","grey"
"ACSF3","grey"
"ACSL1","grey"
"ACSL6","grey"
"ACSM1","grey"
"ACSS2","grey"
"ACTA2-AS1","grey"
"ACTBL2","grey"
"ACTC1","grey"
"ACTE1P","grey"
"ACTG1P17","grey"
"ACTG2","grey"
"ACTL6B","grey"
"ACTL7A","grey"
"ACTL7B","grey"
"ACTMAP","grey"
"ACTN2","grey"
"ACTR1B","grey"
"ACTR3BP2","grey"
"ACTR3BP5","grey"
"ACTRT1","grey"
"ACTRT3","grey"
"ACVR2B","grey"
"ACVRL1","grey"
"ACY1","grey"
"ACYP1","grey"
"ACYP2","grey"
"ADA","grey"
"ADAD1","grey"
"ADAM18","grey"
"ADAM2","grey"
"ADAM20","grey"
"ADAM20P1","grey"
"ADAM21P1","grey"
"ADAM22","grey"
"ADAM23","grey"
"ADAM29","grey"
"ADAM30","grey"
"ADAM32","grey"
"ADAM33","grey"
"ADAM3A","grey"
"ADAM5","grey"
"ADAM7","grey"
"ADAMDEC1","grey"
"ADAMTS1","grey"
"ADAMTS10","grey"
"ADAMTS14","grey"
"ADAMTS16","grey"
"ADAMTS18","grey"
"ADAMTS19","grey"
"ADAMTS20","grey"
"ADAMTS3","grey"
"ADAMTS4","grey"
"ADAMTS5","grey"
"ADAMTS8","grey"
"ADAMTS9","grey"
"ADAMTSL1","grey"
"ADAMTSL2","grey"
"ADAMTSL3","grey"
"ADAMTSL4","grey"
"ADAMTSL4-AS1","grey"
"ADAR","grey"
"ADAT1","grey"
"ADCK1","grey"
"ADCK2","grey"
"ADCY1","grey"
"ADCY10","grey"
"ADCY10P1","grey"
"ADCY2","grey"
"ADCY5","grey"
"ADCY6","grey"
"ADCYAP1","grey"
"ADD1","grey"
"ADD2","grey"
"ADD3","grey"
"ADGB","grey"
"ADGRA3","grey"
"ADGRB2","grey"
"ADGRB3","grey"
"ADGRD1","grey"
"ADGRE1","grey"
"ADGRE3","grey"
"ADGRE4P","grey"
"ADGRF2P","grey"
"ADGRF4","grey"
"ADGRF5","grey"
"ADGRG1","grey"
"ADGRG2","grey"
"ADGRG3","grey"
"ADGRG6","grey"
"ADGRG7","grey"
"ADGRL2","grey"
"ADGRL3","grey"
"ADGRL4","grey"
"ADGRV1","grey"
"ADH1C","grey"
"ADH7","grey"
"ADIPOR2","grey"
"ADIRF","grey"
"ADK","grey"
"ADM","grey"
"ADNP2","grey"
"ADO","grey"
"ADORA1","grey"
"ADORA2A","grey"
"ADORA2B","grey"
"ADORA3","grey"
"ADPRH","grey"
"ADPRM","grey"
"ADPRS","grey"
"ADRA1B","grey"
"ADRB2","grey"
"ADRB3","grey"
"ADSL","grey"
"ADSS1","grey"
"ADTRP","grey"
"AFAP1-AS1","grey"
"AFAP1L1","grey"
"AFAP1L2","grey"
"AFDN","grey"
"AFDN-DT","grey"
"AFF2","grey"
"AFF4","grey"
"AFG3L1P","grey"
"AFM","grey"
"AFP","grey"
"AGA","grey"
"AGAP1","grey"
"AGAP11","grey"
"AGAP2","grey"
"AGAP3","grey"
"AGAP5","grey"
"AGAP6","grey"
"AGAP9","grey"
"AGBL1","grey"
"AGBL2","grey"
"AGBL4","grey"
"AGFG1","grey"
"AGFG2","grey"
"AGMAT","grey"
"AGMO","grey"
"AGO2","grey"
"AGPAT2","grey"
"AGPAT4-IT1","grey"
"AGR3","grey"
"AGRP","grey"
"AGT","grey"
"AGTR1","grey"
"AGTR2","grey"
"AGXT2","grey"
"AHCYL1","grey"
"AHCYL2","grey"
"AHI1","grey"
"AHNAK","grey"
"AHRR","grey"
"AHSP","grey"
"AICDA","grey"
"AIDA","grey"
"AIF1","grey"
"AIF1L","grey"
"AIFM2","grey"
"AIG1","grey"
"AIMP2","grey"
"AIP","grey"
"AIRIM","grey"
"AJAP1","grey"
"AJUBA","grey"
"AK1","grey"
"AK3","grey"
"AK4","grey"
"AK5","grey"
"AKAP1","grey"
"AKAP13","grey"
"AKAP14","grey"
"AKAP3","grey"
"AKAP4","grey"
"AKAP5","grey"
"AKAP6","grey"
"AKAP8","grey"
"AKNAD1","grey"
"AKR1A1","grey"
"AKR1B10","grey"
"AKR1C1","grey"
"AKR1C2","grey"
"AKR1C3","grey"
"AKR1C4","grey"
"AKR1C6P","grey"
"AKR1C8","grey"
"AKR1D1","grey"
"AKR1E2","grey"
"AKR7A2","grey"
"ALAS1","grey"
"ALAS2","grey"
"ALCAM","grey"
"ALDH1A2","grey"
"ALDH1A3","grey"
"ALDH1B1","grey"
"ALDH1L1","grey"
"ALDH2","grey"
"ALDH3A1","grey"
"ALDH3B1","grey"
"ALDH3B2","grey"
"ALDH4A1","grey"
"ALDH5A1","grey"
"ALDH6A1","grey"
"ALDH8A1","grey"
"ALDOAP2","grey"
"ALDOB","grey"
"ALDOC","grey"
"ALG1","grey"
"ALG10","grey"
"ALG10B","grey"
"ALG14","grey"
"ALG1L1P","grey"
"ALG5","grey"
"ALG9","grey"
"ALKAL1","grey"
"ALKBH1","grey"
"ALKBH3","grey"
"ALKBH5","grey"
"ALLC","grey"
"ALMS1","grey"
"ALOX12","grey"
"ALOX12P2","grey"
"ALOX15","grey"
"ALOX15B","grey"
"ALPG","grey"
"ALPK2","grey"
"ALPK3","grey"
"ALPL","grey"
"ALX1","grey"
"ALYREF","grey"
"AMACR","grey"
"AMBN","grey"
"AMDHD1","grey"
"AMELX","grey"
"AMELY","grey"
"AMER1","grey"
"AMER3","grey"
"AMMECR1","grey"
"AMOT","grey"
"AMOTL1","grey"
"AMOTL2","grey"
"AMPD1","grey"
"AMPD2","grey"
"AMPD3","grey"
"AMPH","grey"
"AMT","grey"
"AMTN","grey"
"AMZ2","grey"
"AMZ2P1","grey"
"ANAPC1P1","grey"
"ANAPC5","grey"
"ANG","grey"
"ANGEL1","grey"
"ANGPT4","grey"
"ANGPTL3","grey"
"ANGPTL5","grey"
"ANGPTL7","grey"
"ANK1","grey"
