"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0032964","GO:0032964","collagen biosynthetic process","3/77","55/18860",0.0545454545454545,13.3600944510035,5.87744642316146,0.0014736440394597,0.0231245879329492,0.0175007277097406,"COL1A1/INHBA/ITGA2",3
"GO:0044344","GO:0044344","cellular response to fibroblast growth factor stimulus","4/77","120/18860",0.0333333333333333,8.16450216450216,5.04096940454994,0.00147464923048717,0.0231245879329492,0.0175007277097406,"COL1A1/POSTN/SULF1/SULF2",4
"GO:0001558","GO:0001558","regulation of cell growth","7/77","414/18860",0.0169082125603865,4.14141414141414,4.13805707463765,0.00149840089710699,0.0232909332427508,0.0176266181247859,"FN1/IGFBP5/INHBA/MMP14/CEACAM1/EFNA5/SFN",7
"GO:0050678","GO:0050678","regulation of epithelial cell proliferation","7/77","416/18860",0.0168269230769231,4.1215034965035,4.12197304892732,0.00154019160734438,0.023732343723602,0.0179606783318694,"SULF1/SULF2/CDH3/CEACAM1/MIR492/SERPINB5/SFN",7
"GO:0002762","GO:0002762","negative regulation of myeloid leukocyte differentiation","3/77","57/18860",0.0526315789473684,12.8913192071087,5.75673324664237,0.00163398101975529,0.0244426811564833,0.0184982629163358,"INHBA/TNFAIP6/CEACAM1",3
"GO:0030510","GO:0030510","regulation of BMP signaling pathway","4/77","124/18860",0.032258064516129,7.90113112693758,4.93645175285379,0.00166354401356244,0.0244426811564833,0.0184982629163358,"GREM1/SULF1/TNFAIP6/ITGA3",4
"GO:0048820","GO:0048820","hair follicle maturation","2/77","15/18860",0.133333333333333,32.6580086580087,7.85332129662245,0.00166905441305558,0.0244426811564833,0.0184982629163358,"CDH3/FERMT1",2
"GO:0060099","GO:0060099","regulation of phagocytosis, engulfment","2/77","15/18860",0.133333333333333,32.6580086580087,7.85332129662245,0.00166905441305558,0.0244426811564833,0.0184982629163358,"RAB31/ITGA2",2
"GO:1905153","GO:1905153","regulation of membrane invagination","2/77","15/18860",0.133333333333333,32.6580086580087,7.85332129662245,0.00166905441305558,0.0244426811564833,0.0184982629163358,"RAB31/ITGA2",2
"GO:2000345","GO:2000345","regulation of hepatocyte proliferation","2/77","15/18860",0.133333333333333,32.6580086580087,7.85332129662245,0.00166905441305558,0.0244426811564833,0.0184982629163358,"SULF2/CEACAM1",2
"GO:0042326","GO:0042326","negative regulation of phosphorylation","4/77","126/18860",0.0317460317460317,7.77571634714492,4.88593229909649,0.0017640272001344,0.0255367175201001,0.019326231508024,"INHBA/CEACAM1/GPRC5A/SFN",4
"GO:0061005","GO:0061005","cell differentiation involved in kidney development","3/77","59/18860",0.0508474576271186,12.4543253356813,5.64192435339036,0.00180483829040135,0.0255367175201001,0.019326231508024,"ACTA2/EDNRA/GREM1",3
"GO:0007173","GO:0007173","epidermal growth factor receptor signaling pathway","4/77","127/18860",0.031496062992126,7.71449023417527,4.86108767384343,0.00181581625707258,0.0255367175201001,0.019326231508024,"ANTXR1/PLAU/CEACAM1/GPRC5A",4
"GO:0042303","GO:0042303","molting cycle","4/77","127/18860",0.031496062992126,7.71449023417527,4.86108767384343,0.00181581625707258,0.0255367175201001,0.019326231508024,"IGFBP5/INHBA/CDH3/FERMT1",4
"GO:0042633","GO:0042633","hair cycle","4/77","127/18860",0.031496062992126,7.71449023417527,4.86108767384343,0.00181581625707258,0.0255367175201001,0.019326231508024,"IGFBP5/INHBA/CDH3/FERMT1",4
"GO:0071774","GO:0071774","response to fibroblast growth factor","4/77","128/18860",0.03125,7.65422077922078,4.83651267220164,0.00186865157740312,0.0260728393319553,0.0197319694124457,"COL1A1/POSTN/SULF1/SULF2",4
"GO:0038065","GO:0038065","collagen-activated signaling pathway","2/77","16/18860",0.125,30.6168831168831,7.5881342967352,0.00190245257681712,0.026337077860312,0.0199319455827714,"COL1A1/ITGA2",2
"GO:0044092","GO:0044092","negative regulation of molecular function","6/77","319/18860",0.0188087774294671,4.6069291210357,4.15995455592096,0.00193459107152959,0.0264889940364444,0.0200469160047702,"LEF1/CEACAM1/GPRC5A/MET/SFN/SLPI",6
"GO:0044703","GO:0044703","multi-organism reproductive process","5/77","217/18860",0.0230414746543779,5.6436650906697,4.40509289044897,0.00194332349025833,0.0264889940364444,0.0200469160047702,"IGFBP5/ITGA2/ITGA3/ITGB4/SLC2A1",5
"GO:0001954","GO:0001954","positive regulation of cell-matrix adhesion","3/77","61/18860",0.0491803278688525,12.0459868000852,5.53253636328459,0.00198645792870503,0.0268702553409566,0.0203354552122958,"LEF1/CEACAM6/FERMT1",3
"GO:0001822","GO:0001822","kidney development","6/77","323/18860",0.0185758513931889,4.54987736721483,4.12018863771818,0.00205945813931413,0.0276466653247321,0.0209230436163174,"ACTA2/EDNRA/GREM1/SULF1/SULF2/ITGA3",6
"GO:0001541","GO:0001541","ovarian follicle development","3/77","62/18860",0.0483870967741935,11.8516966904064,5.47973911001735,0.002081377158946,0.027646822593747,0.0209231626377769,"INHBA/MMP14/TNFAIP6",3
"GO:0002761","GO:0002761","regulation of myeloid leukocyte differentiation","4/77","132/18860",0.0303030303030303,7.42227469500197,4.74080788233434,0.00209067394331947,0.027646822593747,0.0209231626377769,"INHBA/LEF1/TNFAIP6/CEACAM1",4
"GO:0042476","GO:0042476","odontogenesis","4/77","133/18860",0.0300751879699248,7.36646811834782,4.71750639337141,0.00214890421490256,0.0280187044357265,0.0212046034520112,"COL1A1/INHBA/LEF1/ITGB6",4
"GO:0030852","GO:0030852","regulation of granulocyte differentiation","2/77","17/18860",0.117647058823529,28.8158899923606,7.34623150483266,0.00215041975353206,0.0280187044357265,0.0212046034520112,"LEF1/CEACAM1",2
"GO:0043616","GO:0043616","keratinocyte proliferation","3/77","63/18860",0.0476190476190476,11.6635745207174,5.4281398206442,0.00217907425026421,0.0281848143902787,0.021330315749801,"CDH3/FERMT1/SFN",3
"GO:0044706","GO:0044706","multi-multicellular organism process","5/77","227/18860",0.0220264317180617,5.39504548315121,4.26537406578746,0.00236369115555004,0.0303511646930049,0.0229698133651469,"IGFBP5/ITGA2/ITGA3/ITGB4/SLC2A1",5
"GO:0033059","GO:0033059","cellular pigmentation","3/77","65/18860",0.0461538461538462,11.3046953046953,5.32835168559121,0.00238291394013556,0.0303778669202892,0.0229900216564385,"AP1S3/CDH3/MLPH",3
"GO:0032328","GO:0032328","alanine transport","2/77","18/18860",0.111111111111111,27.2150072150072,7.12434509450148,0.00241283621964004,0.0305396127228725,0.0231124311565519,"SLC6A6/SLC6A14",2
"GO:0072001","GO:0072001","renal system development","6/77","334/18860",0.0179640718562874,4.40003110661793,4.01409371502501,0.00243441498187239,0.0305942081409779,0.0231537490623772,"ACTA2/EDNRA/GREM1/SULF1/SULF2/ITGA3",6
"GO:0060541","GO:0060541","respiratory system development","5/77","231/18860",0.0216450216450216,5.30162478214426,4.21178271258122,0.0025491067140417,0.0318099795583231,0.0240738469509942,"IGFBP5/LEF1/MMP14/ITGA3/ITGB6",5
"GO:0051893","GO:0051893","regulation of focal adhesion assembly","3/77","68/18860",0.0441176470588235,10.8059587471352,5.18656983578552,0.00271019473577731,0.0333504518874819,0.0252396790451775,"GREM1/MMP14/EFNA5",3
"GO:0090109","GO:0090109","regulation of cell-substrate junction assembly","3/77","68/18860",0.0441176470588235,10.8059587471352,5.18656983578552,0.00271019473577731,0.0333504518874819,0.0252396790451775,"GREM1/MMP14/EFNA5",3
"GO:0003014","GO:0003014","renal system process","4/77","143/18860",0.027972027972028,6.85133048769412,4.49703989354395,0.00279411342493801,0.0340553421691892,0.0257731412163164,"EDNRA/SULF1/SULF2/ITGA3",4
"GO:0060562","GO:0060562","epithelial tube morphogenesis","6/77","344/18860",0.0174418604651163,4.2721232256116,3.92154767626899,0.00281800830569169,0.0340553421691892,0.0257731412163164,"ADAMTS12/EDNRA/GREM1/LEF1/MMP14/MET",6
"GO:1905330","GO:1905330","regulation of morphogenesis of an epithelium","3/77","69/18860",0.0434782608695652,10.6493506493506,5.14126395430687,0.00282513278717314,0.0340553421691892,0.0257731412163164,"ADAMTS12/GREM1/SULF1",3
"GO:0001889","GO:0001889","liver development","4/77","145/18860",0.0275862068965517,6.75682937751903,4.45548162469389,0.00293743419865204,0.0346344348467052,0.0262113995453858,"SULF2/CEACAM1/ITGA2/MET",4
"GO:0038127","GO:0038127","ERBB signaling pathway","4/77","145/18860",0.0275862068965517,6.75682937751903,4.45548162469389,0.00293743419865204,0.0346344348467052,0.0262113995453858,"ANTXR1/PLAU/CEACAM1/GPRC5A",4
"GO:0060485","GO:0060485","mesenchyme development","6/77","347/18860",0.0172910662824208,4.23518844268124,3.89446793885092,0.00294147973919182,0.0346344348467052,0.0262113995453858,"ACTA2/COL1A1/EDNRA/FN1/GREM1/LEF1",6
"GO:0010594","GO:0010594","regulation of endothelial cell migration","5/77","239/18860",0.0209205020920502,5.12416453839048,4.10823849464668,0.0029513542109777,0.0346344348467052,0.0262113995453858,"GREM1/SRPX2/CEACAM1/MET/MIR492",5
"GO:0051797","GO:0051797","regulation of hair follicle development","2/77","20/18860",0.1,24.4935064935065,6.73045777383517,0.00298054168539393,0.0347468412270924,0.0262964688863703,"CDH3/FERMT1",2
"GO:0045668","GO:0045668","negative regulation of osteoblast differentiation","3/77","71/18860",0.0422535211267606,10.3493689409182,5.0533787853756,0.00306392831799899,0.0354854965980014,0.026855484534783,"GREM1/IGFBP5/TNFAIP6",3
"GO:0061008","GO:0061008","hepaticobiliary system development","4/77","148/18860",0.027027027027027,6.61986661986662,4.39459619317712,0.00316173422604791,0.0363804743412785,0.027532805222044,"SULF2/CEACAM1/ITGA2/MET",4
"GO:0051965","GO:0051965","positive regulation of synapse assembly","3/77","72/18860",0.0416666666666667,10.2056277056277,5.01073682470735,0.00318783515552347,0.0363874384076719,0.0275380756394048,"SRPX2/THBS2/EFNA5",3
"GO:0006935","GO:0006935","chemotaxis","7/77","474/18860",0.0147679324894515,3.61718450326045,3.69489496037948,0.00320340879886953,0.0363874384076719,0.0275380756394048,"GREM1/LEF1/PLAU/TNFAIP6/EFNA5/ITGA2/MET",7
"GO:0003158","GO:0003158","endothelium development","4/77","149/18860",0.0268456375838926,6.57543798483396,4.37467543999756,0.0032390274525802,0.0363971106741267,0.0275453956272053,"ADAMTS12/EDNRA/CEACAM1/MET",4
"GO:0043491","GO:0043491","phosphatidylinositol 3-kinase/protein kinase B signal transduction","6/77","354/18860",0.0169491525423729,4.15144177856042,3.83245314404871,0.00324534056800904,0.0363971106741267,0.0275453956272053,"COL6A3/FN1/IGFBP5/CEACAM1/EFNA5/MST1R",6
"GO:0042330","GO:0042330","taxis","7/77","476/18860",0.0147058823529412,3.60198624904507,3.68138027785061,0.00327859042785951,0.0365387562148872,0.0276525932147833,"GREM1/LEF1/PLAU/TNFAIP6/EFNA5/ITGA2/MET",7
"GO:0072574","GO:0072574","hepatocyte proliferation","2/77","22/18860",0.0909090909090909,22.2668240850059,6.39026394022281,0.00360462537231219,0.0396732680729018,0.0300247971515249,"SULF2/CEACAM1",2
"GO:0072575","GO:0072575","epithelial cell proliferation involved in liver morphogenesis","2/77","22/18860",0.0909090909090909,22.2668240850059,6.39026394022281,0.00360462537231219,0.0396732680729018,0.0300247971515249,"SULF2/CEACAM1",2
"GO:0006469","GO:0006469","negative regulation of protein kinase activity","3/77","76/18860",0.0394736842105263,9.66848940533151,4.84817617117458,0.00371407844843727,0.0401301646989686,0.0303705772998016,"CEACAM1/GPRC5A/SFN",3
"GO:0071260","GO:0071260","cellular response to mechanical stimulus","3/77","76/18860",0.0394736842105263,9.66848940533151,4.84817617117458,0.00371407844843727,0.0401301646989686,0.0303705772998016,"COL1A1/ITGA2/SLC2A1",3
"GO:0150116","GO:0150116","regulation of cell-substrate junction organization","3/77","76/18860",0.0394736842105263,9.66848940533151,4.84817617117458,0.00371407844843727,0.0401301646989686,0.0303705772998016,"GREM1/MMP14/EFNA5",3
"GO:0045765","GO:0045765","regulation of angiogenesis","6/77","365/18860",0.0164383561643836,4.02632983454901,3.73815871962868,0.00376950542742236,0.0404822037417722,0.030637001049672,"GREM1/SULF1/THBS2/CEACAM1/MIR492/PKM",6
"GO:0002689","GO:0002689","negative regulation of leukocyte chemotaxis","2/77","23/18860",0.0869565217391304,21.2987012987013,6.23660897776484,0.00393751724593592,0.0417801231125656,0.0316192686499992,"GREM1/TNFAIP6",2
"GO:0032402","GO:0032402","melanosome transport","2/77","23/18860",0.0869565217391304,21.2987012987013,6.23660897776484,0.00393751724593592,0.0417801231125656,0.0316192686499992,"CDH3/MLPH",2
"GO:0071496","GO:0071496","cellular response to external stimulus","3/77","78/18860",0.0384615384615385,9.42057942057942,4.7713422875732,0.00399588941745074,0.0421471193316828,0.0318970120164928,"COL1A1/ITGA2/SLC2A1",3
"GO:0002573","GO:0002573","myeloid leukocyte differentiation","5/77","257/18860",0.0194552529182879,4.76527363686897,3.89129204077601,0.00402166646950638,0.0421680058222799,0.0319128189483097,"INHBA/LEF1/TNFAIP6/CEACAM1/ITGB6",5
"GO:0032401","GO:0032401","establishment of melanosome localization","2/77","24/18860",0.0833333333333333,20.4112554112554,6.09238187744969,0.00428415490455112,0.0440285276781679,0.03332086507187,"CDH3/MLPH",2
"GO:0051904","GO:0051904","pigment granule transport","2/77","24/18860",0.0833333333333333,20.4112554112554,6.09238187744969,0.00428415490455112,0.0440285276781679,0.03332086507187,"CDH3/MLPH",2
"GO:0072576","GO:0072576","liver morphogenesis","2/77","24/18860",0.0833333333333333,20.4112554112554,6.09238187744969,0.00428415490455112,0.0440285276781679,0.03332086507187,"SULF2/CEACAM1",2
"GO:1901342","GO:1901342","regulation of vasculature development","6/77","375/18860",0.016,3.91896103896104,3.65558105764582,0.00429849621237192,0.0440285276781679,0.03332086507187,"GREM1/SULF1/THBS2/CEACAM1/MIR492/PKM",6
"GO:0031424","GO:0031424","keratinization","3/77","82/18860",0.0365853658536585,8.96103896103896,4.62566547583963,0.00459775743993788,0.046235497224777,0.0349911034004788,"CDH3/KRT7/SFN",3
"GO:0032967","GO:0032967","positive regulation of collagen biosynthetic process","2/77","25/18860",0.08,19.5948051948052,5.95663567988443,0.0046444235361232,0.046235497224777,0.0349911034004788,"INHBA/ITGA2",2
"GO:0035024","GO:0035024","negative regulation of Rho protein signal transduction","2/77","25/18860",0.08,19.5948051948052,5.95663567988443,0.0046444235361232,0.046235497224777,0.0349911034004788,"ITGA3/MET",2
"GO:0040037","GO:0040037","negative regulation of fibroblast growth factor receptor signaling pathway","2/77","25/18860",0.08,19.5948051948052,5.95663567988443,0.0046444235361232,0.046235497224777,0.0349911034004788,"SULF1/SULF2",2
"GO:0051905","GO:0051905","establishment of pigment granule localization","2/77","25/18860",0.08,19.5948051948052,5.95663567988443,0.0046444235361232,0.046235497224777,0.0349911034004788,"CDH3/MLPH",2
"GO:0033673","GO:0033673","negative regulation of kinase activity","3/77","83/18860",0.036144578313253,8.85307463620717,4.59079480673541,0.00475631229169944,0.0468014019784026,0.0354193810861857,"CEACAM1/GPRC5A/SFN",3
"GO:0014823","GO:0014823","response to activity","3/77","84/18860",0.0357142857142857,8.74768089053803,4.55650701397154,0.00491814178600277,0.0468014019784026,0.0354193810861857,"FN1/POSTN/ITGA2",3
"GO:0007156","GO:0007156","homophilic cell adhesion via plasma membrane adhesion molecules","4/77","168/18860",0.0238095238095238,5.83178726035869,4.02769682518378,0.00496237569967918,0.0468014019784026,0.0354193810861857,"CDH11/CDH3/CEACAM1/CEACAM6",4
"GO:0030307","GO:0030307","positive regulation of cell growth","4/77","168/18860",0.0238095238095238,5.83178726035869,4.02769682518378,0.00496237569967918,0.0468014019784026,0.0354193810861857,"FN1/MMP14/EFNA5/SFN",4
"GO:0001932","GO:0001932","regulation of protein phosphorylation","6/77","387/18860",0.0155038759689922,3.79744286721031,3.56016565791995,0.00500370866622281,0.0468014019784026,0.0354193810861857,"FN1/CEACAM1/EFNA5/GPRC5A/MST1R/SFN",6
"GO:0010714","GO:0010714","positive regulation of collagen metabolic process","2/77","26/18860",0.0769230769230769,18.8411588411588,5.8285518510363,0.00501820901574295,0.0468014019784026,0.0354193810861857,"INHBA/ITGA2",2
"GO:0032331","GO:0032331","negative regulation of chondrocyte differentiation","2/77","26/18860",0.0769230769230769,18.8411588411588,5.8285518510363,0.00501820901574295,0.0468014019784026,0.0354193810861857,"ADAMTS12/GREM1",2
"GO:0032400","GO:0032400","melanosome localization","2/77","26/18860",0.0769230769230769,18.8411588411588,5.8285518510363,0.00501820901574295,0.0468014019784026,0.0354193810861857,"CDH3/MLPH",2
"GO:0035988","GO:0035988","chondrocyte proliferation","2/77","26/18860",0.0769230769230769,18.8411588411588,5.8285518510363,0.00501820901574295,0.0468014019784026,0.0354193810861857,"LEF1/MMP14",2
"GO:0043567","GO:0043567","regulation of insulin-like growth factor receptor signaling pathway","2/77","26/18860",0.0769230769230769,18.8411588411588,5.8285518510363,0.00501820901574295,0.0468014019784026,0.0354193810861857,"IGFBP5/CDH3",2
"GO:0043931","GO:0043931","ossification involved in bone maturation","2/77","26/18860",0.0769230769230769,18.8411588411588,5.8285518510363,0.00501820901574295,0.0468014019784026,0.0354193810861857,"ADAMTS12/GREM1",2
"GO:0060343","GO:0060343","trabecula formation","2/77","26/18860",0.0769230769230769,18.8411588411588,5.8285518510363,0.00501820901574295,0.0468014019784026,0.0354193810861857,"COL1A1/GREM1",2
"GO:0030336","GO:0030336","negative regulation of cell migration","6/77","391/18860",0.0153452685421995,3.75859434682964,3.5292038434166,0.00525670664111764,0.0487690270579081,0.0369084831126143,"CDH11/GREM1/IGFBP5/SULF1/TNFAIP6/MIR492",6
"GO:0014829","GO:0014829","vascular associated smooth muscle contraction","2/77","27/18860",0.0740740740740741,18.1433381433381,5.70741870097302,0.00540539790204826,0.049119820935536,0.0371739645193494,"ACTA2/EDNRA",2
"GO:0033622","GO:0033622","integrin activation","2/77","27/18860",0.0740740740740741,18.1433381433381,5.70741870097302,0.00540539790204826,0.049119820935536,0.0371739645193494,"FN1/FERMT1",2
"GO:0051875","GO:0051875","pigment granule localization","2/77","27/18860",0.0740740740740741,18.1433381433381,5.70741870097302,0.00540539790204826,0.049119820935536,0.0371739645193494,"CDH3/MLPH",2
"GO:0062009","GO:0062009","secondary palate development","2/77","27/18860",0.0740740740740741,18.1433381433381,5.70741870097302,0.00540539790204826,0.049119820935536,0.0371739645193494,"LEF1/ITGB6",2
"GO:0048762","GO:0048762","mesenchymal cell differentiation","5/77","278/18860",0.0179856115107914,4.40530692329253,3.66230613954299,0.00559264215615813,0.0499858700921266,0.0378293920027143,"COL1A1/EDNRA/FN1/GREM1/LEF1",5
"GO:0060828","GO:0060828","regulation of canonical Wnt signaling pathway","5/77","278/18860",0.0179856115107914,4.40530692329253,3.66230613954299,0.00559264215615813,0.0499858700921266,0.0378293920027143,"COL1A1/GREM1/SULF2/CDH3/FERMT1",5
"GO:0010563","GO:0010563","negative regulation of phosphorus metabolic process","4/77","174/18860",0.0229885057471264,5.63069114793253,3.92902218830332,0.00561353732975914,0.0499858700921266,0.0378293920027143,"INHBA/CEACAM1/GPRC5A/SFN",4
"GO:0045936","GO:0045936","negative regulation of phosphate metabolic process","4/77","174/18860",0.0229885057471264,5.63069114793253,3.92902218830332,0.00561353732975914,0.0499858700921266,0.0378293920027143,"INHBA/CEACAM1/GPRC5A/SFN",4
