"Gene","Module"
"HAUS8","grey"
"HAVCR1","grey"
"HAX1","grey"
"HBA2","grey"
"HBB","grey"
"HBD","grey"
"HBEGF","grey"
"HBG1","grey"
"HCAR1","grey"
"HCAR2","grey"
"HCAR3","grey"
"HCCS","grey"
"HCG4","grey"
"HCN1","grey"
"HCP5","grey"
"HCST","grey"
"HDAC3","grey"
"HDC","grey"
"HDGFL3","grey"
"HDHD2","grey"
"HDHD5","grey"
"HEATR5B","grey"
"HEATR6","grey"
"HEBP1","grey"
"HECA","grey"
"HECTD2","grey"
"HECW1","grey"
"HECW2","grey"
"HEG1","grey"
"HELB","grey"
"HELQ","grey"
"HEMK2","grey"
"HEPACAM","grey"
"HEPHL1","grey"
"HERC2P9","grey"
"HERC3","grey"
"HERC6","grey"
"HES1","grey"
"HEXB","grey"
"HEXIM1","grey"
"HEY1","grey"
"HEY2","grey"
"HEYL","grey"
"HFM1","grey"
"HHIP","grey"
"HHLA2","grey"
"HIBADH","grey"
"HIGD1A","grey"
"HILPDA","grey"
"HINFP","grey"
"HIP1R","grey"
"HIPK1","grey"
"HIPK2","grey"
"HIVEP1","grey"
"HIVEP2","grey"
"HK3","grey"
"HKDC1","grey"
"HLA-DMA","grey"
"HLA-DQA1","grey"
"HLA-DQB1","grey"
"HLA-DRB3","grey"
"HLA-DRB5","grey"
"HLA-F-AS1","grey"
"HLCS","grey"
"HLTF","grey"
"HMBOX1","grey"
"HMG20A","grey"
"HMGA1","grey"
"HMGA2","grey"
"HMGB3","grey"
"HMGCS2","grey"
"HMGN2P46","grey"
"HMGN3","grey"
"HMOX1","grey"
"HNF4G","grey"
"HNRNPA0","grey"
"HOMER1","grey"
"HOMER3","grey"
"HOOK2","grey"
"HOPX","grey"
"HORMAD1","grey"
"HOXA-AS2","grey"
"HOXA2","grey"
"HOXA5","grey"
"HOXA6","grey"
"HOXB3","grey"
"HOXB4","grey"
"HOXB5","grey"
"HOXB6","grey"
"HOXB7","grey"
"HOXB8","grey"
"HOXB9","grey"
"HOXC10","grey"
"HOXC8","grey"
"HOXC9","grey"
"HOXD10","grey"
"HP","grey"
"HP1BP3","grey"
"HPD","grey"
"HPGD","grey"
"HPR","grey"
"HPS4","grey"
"HPSE","grey"
"HRH1","grey"
"HRH2","grey"
"HRH4","grey"
"HROB","grey"
"HS3ST3B1","grey"
"HS3ST5","grey"
"HS6ST3","grey"
"HSD11B1","grey"
"HSD11B2","grey"
"HSD17B12","grey"
"HSD17B13","grey"
"HSD17B14","grey"
"HSD17B2","grey"
"HSD17B3","grey"
"HSD17B6","grey"
"HSD17B7P2","grey"
"HSD3BP4","grey"
"HSDL2","grey"
"HSH2D","grey"
"HSP90AA1","grey"
"HSP90AA2P","grey"
"HSP90AA6P","grey"
"HSP90AB3P","grey"
"HSPA12A","grey"
"HSPA12B","grey"
"HSPA1A","grey"
"HSPA2","grey"
"HSPA4L","grey"
"HSPA5","grey"
"HSPA6","grey"
"HSPA7","grey"
"HSPB2","grey"
"HSPB8","grey"
"HSPD1","grey"
"HSPE1-MOB4","grey"
"HSPH1","grey"
"HTATSF1P2","grey"
"HTR1B","grey"
"HTR1D","grey"
"HTR2A","grey"
"HTR2B","grey"
"HTR3A","grey"
"HTRA3","grey"
"HTRA4","grey"
"HTT","grey"
"HYAL1","grey"
"HYDIN","grey"
"HYKK","grey"
"IAPP","grey"
"IBSP","grey"
"ICAM1","grey"
"ICAM4","grey"
"ICE2","grey"
"ICMT","grey"
"ICOSLG","grey"
"ID4","grey"
"IDE","grey"
"IDH3A","grey"
"IDNK","grey"
"IDO1","grey"
"IER2","grey"
"IFFO1","grey"
"IFFO2","grey"
"IFI35","grey"
"IFI44","grey"
"IFI44L","grey"
"IFIH1","grey"
"IFIT1","grey"
"IFIT2","grey"
"IFIT3","grey"
"IFIT5","grey"
"IFITM10","grey"
"IFNE","grey"
"IFNG","grey"
"IFNLR1","grey"
"IFT122","grey"
"IFT172","grey"
"IFT22","grey"
"IFT25","grey"
"IFT43","grey"
"IFT46","grey"
"IFT57","grey"
"IFT70A","grey"
"IFT70B","grey"
"IFT74","grey"
"IGBP1P1","grey"
"IGDCC4","grey"
"IGF1R","grey"
"IGF2","grey"
"IGF2BP2","grey"
"IGF2BP3","grey"
"IGFBP6","grey"
"IGFL1","grey"
"IGFL2","grey"
"IGFL4","grey"
"IGKV2OR22-4","grey"
"IGLL3P","grey"
"IGSF3","grey"
"IGSF9","grey"
"IGSF9B","grey"
"IHH","grey"
"IKBIP","grey"
"IKBKB","grey"
"IKBKE","grey"
"IKZF2","grey"
"IKZF4","grey"
"IKZF5","grey"
"IL10","grey"
"IL10RB","grey"
"IL12RB2","grey"
"IL13RA1","grey"
"IL13RA2","grey"
"IL15","grey"
"IL15RA","grey"
"IL17RB","grey"
"IL17RD","grey"
"IL17RE","grey"
"IL18","grey"
"IL18RAP","grey"
"IL1A","grey"
"IL1B","grey"
"IL1R1","grey"
"IL1R2","grey"
"IL1RAPL1","grey"
"IL1RAPL2","grey"
"IL1RL1","grey"
"IL1RL2","grey"
"IL1RN","grey"
"IL20RA","grey"
"IL20RB","grey"
"IL2RA","grey"
"IL34","grey"
"IL3RA","grey"
"IL4R","grey"
"IL6","grey"
"IL6-AS1","grey"
"IL6R","grey"
"IL6ST","grey"
"IL7","grey"
"ILF3-DT","grey"
"ILVBL","grey"
"IMMP1L","grey"
"IMMT","grey"
"IMP4","grey"
"IMPACT","grey"
"IMPDH2","grey"
"INF2","grey"
"ING2","grey"
"ING3","grey"
"INMT","grey"
"INPP5A","grey"
"INPP5B","grey"
"INS","grey"
"INSC","grey"
"INSIG1","grey"
"INTS11","grey"
"INTS4P1","grey"
"INTS7","grey"
"INTS9","grey"
"INVS","grey"
"IPMK","grey"
"IPO13","grey"
"IPO7","grey"
"IQCA1","grey"
"IQCK","grey"
"IQCN","grey"
"IQGAP2","grey"
"IRAG2","grey"
"IRAK1","grey"
"IRAK2","grey"
"IRAK4","grey"
"IRF1","grey"
"IRS1","grey"
"IRS4","grey"
"ISCA2","grey"
"ISG15","grey"
"ISG20","grey"
"ISM1","grey"
"ISOC1","grey"
"ITGA5","grey"
"ITGA6","grey"
"ITGA8","grey"
"ITGA9","grey"
"ITGAE","grey"
"ITGB3","grey"
"ITGB3BP","grey"
"ITGB8","grey"
"ITIH2","grey"
"ITIH3","grey"
"ITIH5","grey"
"ITLN1","grey"
"ITPKC","grey"
"ITPR2","grey"
"ITPRIP","grey"
"ITSN2","grey"
"IYD","grey"
"JADE2","grey"
"JADE3","grey"
"JAG1","grey"
"JAK1","grey"
"JAKMIP2","grey"
"JARID2","grey"
"JCAD","grey"
"JDP2","grey"
"JHY","grey"
"JMJD1C","grey"
"JMJD6","grey"
"JMY","grey"
"JOSD1","grey"
"JPH1","grey"
"JPX","grey"
"JTB","grey"
"JUN","grey"
"JUND","grey"
"KAAG1","grey"
"KALRN","grey"
"KANK1","grey"
"KANK2","grey"
"KANSL1L","grey"
"KARS1","grey"
"KAT2B","grey"
"KAT6B","grey"
"KATNIP","grey"
"KBTBD12","grey"
"KBTBD7","grey"
"KBTBD8","grey"
"KCMF1","grey"
"KCNAB1","grey"
"KCNB1","grey"
"KCND1","grey"
"KCND3","grey"
"KCNE3","grey"
"KCNE4","grey"
"KCNG3","grey"
"KCNH1","grey"
"KCNH8","grey"
"KCNJ10","grey"
"KCNJ11","grey"
"KCNJ2","grey"
"KCNJ3","grey"
"KCNK10","grey"
"KCNK2","grey"
"KCNK5","grey"
"KCNK6","grey"
"KCNMA1","grey"
"KCNMB1","grey"
"KCNMB4","grey"
"KCNN3","grey"
"KCNQ3","grey"
"KCNQ5","grey"
"KCNS3","grey"
"KCTD1","grey"
"KCTD15","grey"
"KCTD20","grey"
"KCTD5","grey"
"KCTD9","grey"
"KDELR1","grey"
"KDM2A","grey"
"KDM5C","grey"
"KDM5D","grey"
"KDM6A","grey"
"KDM6B","grey"
"KDM7A","grey"
"KEL","grey"
"KHDRBS3","grey"
"KHK","grey"
"KIAA0319","grey"
"KIAA0319L","grey"
"KIAA0513","grey"
"KIAA0825","grey"
"KIAA1143","grey"
"KIAA1217","grey"
"KIAA1328","grey"
"KIAA1549L","grey"
"KIAA1671","grey"
"KIAA1755","grey"
"KICS2","grey"
"KIF1C","grey"
"KIF2A","grey"
"KIF3C","grey"
"KIF5B","grey"
"KIFC3","grey"
"KIR2DL5A","grey"
"KIR2DS5","grey"
"KIT","grey"
"KIZ","grey"
"KL","grey"
"KLF10","grey"
"KLF2","grey"
"KLF3-AS1","grey"
"KLF4","grey"
"KLF6","grey"
"KLF8","grey"
"KLHDC1","grey"
"KLHDC10","grey"
"KLHL13","grey"
"KLHL15","grey"
"KLHL18","grey"
"KLHL21","grey"
"KLHL3","grey"
"KLHL4","grey"
"KLHL41","grey"
"KLHL42","grey"
"KLHL9","grey"
"KLK10","grey"
"KLK11","grey"
"KLK5","grey"
"KLK6","grey"
"KLK7","grey"
"KLK8","grey"
"KLRC1","grey"
"KLRC2","grey"
"KLRC3","grey"
"KLRD1","grey"
"KLRF1","grey"
"KMT2C","grey"
"KMT2E","grey"
"KPNA4","grey"
"KPNA5","grey"
"KPNA7","grey"
"KRBOX4","grey"
"KRBOX5","grey"
"KRCC1","grey"
"KRIT1","grey"
"KRT13","grey"
"KRT14","grey"
"KRT15","grey"
"KRT16","grey"
"KRT16P3","grey"
"KRT17","grey"
"KRT17P2","grey"
"KRT17P5","grey"
"KRT23","grey"
"KRT4","grey"
"KRT5","grey"
"KRT6A","grey"
"KRT6B","grey"
"KRT6C","grey"
"KRT80","grey"
"KRT81","grey"
"KRT87P","grey"
"KRTAP10-5","grey"
"KRTAP10-9","grey"
"KRTAP12-1","grey"
"KRTAP4-4","grey"
"KRTAP4-7","grey"
"KRTAP5-1","grey"
"KRTAP5-10","grey"
"KRTAP5-5","grey"
"KRTAP5-8","grey"
"KRTAP5-AS1","grey"
"KRTAP9-1","grey"
"KRTCAP2","grey"
"KRTCAP3","grey"
"KYAT1","grey"
"KYAT3","grey"
"L1CAM","grey"
"L3MBTL2","grey"
"LACTB","grey"
"LACTB2","grey"
"LAMA1","grey"
"LAMP1","grey"
"LAMP3","grey"
"LAMTOR5","grey"
"LANCL1","grey"
"LANCL2","grey"
"LANCL3","grey"
"LAP3","grey"
"LAPTM4B","grey"
"LARGE1","grey"
"LARP6","grey"
"LARP7","grey"
"LAT","grey"
"LATS2","grey"
"LBP","grey"
"LCAL1","grey"
"LCAT","grey"
"LCE1C","grey"
"LCE2B","grey"
"LCE2C","grey"
"LCMT1","grey"
"LCMT2","grey"
"LCN2","grey"
"LCOR","grey"
"LCORL","grey"
"LDB2","grey"
"LDHB","grey"
"LDLR","grey"
"LDOC1","grey"
"LEFTY1","grey"
"LEFTY2","grey"
"LEMD1","grey"
"LEPR","grey"
"LETM2","grey"
"LETMD1","grey"
"LGALS8","grey"
"LGI2","grey"
"LGI4","grey"
"LGR5","grey"
"LGR6","grey"
"LHB","grey"
"LHFPL2","grey"
"LHFPL7","grey"
"LIAS","grey"
"LIAT1","grey"
"LIF","grey"
"LIF-AS2","grey"
"LIFR","grey"
"LILRA1","grey"
"LILRA2","grey"
"LILRA3","grey"
"LILRA4","grey"
"LILRA5","grey"
"LIMCH1","grey"
"LIMD1","grey"
"LIMD1-AS1","grey"
"LIMD2","grey"
"LIMK2","grey"
"LIMS1","grey"
"LIMS2","grey"
"LIN52","grey"
"LIN7A","grey"
"LIN7C","grey"
"LIN9","grey"
"LINC00260","grey"
"LINC00268","grey"
"LINC00310","grey"
"LINC00313","grey"
"LINC00328","grey"
"LINC00467","grey"
"LINC00472","grey"
"LINC00528","grey"
"LINC00597","grey"
"LINC00649","grey"
"LINC00654","grey"
"LINC00665","grey"
"LINC00680","grey"
"LINC00687","grey"
"LINC00852","grey"
"LINC00885","grey"
"LINC00896","grey"
"LINC00917","grey"
"LINC00921","grey"
"LINC00965","grey"
"LINC00999","grey"
"LINC01002","grey"
"LINC01089","grey"
"LINC01123","grey"
"LINC01128","grey"
"LINC01140","grey"
"LINC01165","grey"
"LINC01356","grey"
"LINC01559","grey"
"LINC01599","grey"
"LINC01711","grey"
"LINC01881","grey"
"LINC01963","grey"
"LINC02210","grey"
"LINC02693","grey"
"LINC02893","grey"
"LINC02899","grey"
"LINC02901","grey"
"LINC03009","grey"
"LINC03030","grey"
"LINC03040","grey"
"LINC03106","grey"
"LINGO2","grey"
"LINS1","grey"
"LIPC","grey"
"LIPG","grey"
"LIPK","grey"
"LIPN","grey"
"LIX1L","grey"
"LLGL2","grey"
"LMAN1","grey"
"LMAN2L","grey"
"LMBR1L","grey"
"LMCD1","grey"
"LMLN","grey"
"LMNA","grey"
"LMNTD2-AS1","grey"
"LMOD1","grey"
"LMTK2","grey"
"LNPK","grey"
"LOC100128288","grey"
"LOC100129434","grey"
"LOC100130331","grey"
"LOC100130691","grey"
"LOC100132356","grey"
"LOC100132686","grey"
"LOC100133920","grey"
"LOC100134868","grey"
"LOC100288637","grey"
"LOC100419773","grey"
"LOC101930665","grey"
"LOC102723553","grey"
"LOC102724728","grey"
"LOC105370792","grey"
"LOC105371114","grey"
"LOC105378085","grey"
"LOC107984974","grey"
"LOC148696","grey"
"LOC151760","grey"
"LOC344967","grey"
"LOC389834","grey"
"LOC399975","grey"
"LOC400464","grey"
"LOC401357","grey"
"LOC408186","grey"
"LOC441081","grey"
"LOC442132","grey"
"LOC613266","grey"
"LOC642846","grey"
"LOC644634","grey"
"LOC728024","grey"
"LONRF2","grey"
"LONRF3","grey"
"LOXL4","grey"
"LPAL2","grey"
"LPAR1","grey"
"LPAR4","grey"
"LPCAT3","grey"
"LPGAT1","grey"
"LPIN1","grey"
"LPIN2","grey"
"LPIN3","grey"
"LRAT","grey"
"LRATD1","grey"
"LRATD2","grey"
"LRFN5","grey"
"LRG1","grey"
"LRGUK","grey"
"LRIF1","grey"
"LRIG3","grey"
"LRMDA","grey"
"LRP2BP","grey"
"LRP4","grey"
"LRP5","grey"
"LRP6","grey"
"LRP8","grey"
"LRRC1","grey"
"LRRC15","grey"
"LRRC17","grey"
"LRRC2","grey"
"LRRC28","grey"
"LRRC31","grey"
"LRRC36","grey"
"LRRC37A","grey"
"LRRC37A2","grey"
"LRRC4","grey"
"LRRC47","grey"
"LRRC49","grey"
"LRRC59","grey"
"LRRC66","grey"
"LRRC69","grey"
"LRRC7","grey"
"LRRC8B","grey"
"LRRC8C","grey"
"LRRC8D","grey"
"LRRCC1","grey"
"LRRIQ1","grey"
"LRRN1","grey"
"LRRN3","grey"
"LRRN4CL","grey"
"LRRTM1","grey"
"LRRTM4","grey"
"LSAMP","grey"
"LSM2","grey"
"LSM5","grey"
"LSM7","grey"
"LSP1P4","grey"
"LSR","grey"
"LSS","grey"
"LTA4H","grey"
"LTB","grey"
"LTBP3","grey"
"LTBP4","grey"
"LTF","grey"
"LURAP1","grey"
"LURAP1L","grey"
"LUZP2","grey"
"LVRN","grey"
"LY6D","grey"
"LY6G5B","grey"
"LY6G6C","grey"
"LY6G6F","grey"
"LY75-CD302","grey"
"LYN","grey"
"LYPD1","grey"
"LYPD3","grey"
"LYPD6","grey"
"LYPD6B","grey"
"LYPLA1","grey"
"LYPLA2P2","grey"
"LYRM1","grey"
"LYRM2","grey"
"LYRM7","grey"
"LYSMD3","grey"
"LYSMD4","grey"
"LYZ","grey"
"LZTFL1","grey"
"LZTS1","grey"
"M6PR","grey"
"MAB21L2","grey"
"MAB21L4","grey"
"MACC1","grey"
"MACIR","grey"
"MACROH2A2","grey"
"MAD2L1BP","grey"
"MAF","grey"
"MAFB","grey"
"MAFF","grey"
"MAFK","grey"
"MAGEB2","grey"
"MAGED4","grey"
"MAGEH1","grey"
"MAGEL2","grey"
"MAGI1","grey"
"MAGI2","grey"
"MAL","grey"
"MAMDC2","grey"
"MAML3","grey"
"MAMLD1","grey"
"MAN1A1","grey"
"MAN1C1","grey"
"MAN2A1","grey"
"MAN2C1","grey"
"MANEA","grey"
"MANEAL","grey"
"MANF","grey"
"MANSC1","grey"
"MAOA","grey"
"MAOB","grey"
"MAP1B","grey"
"MAP1LC3B","grey"
"MAP2K1","grey"
"MAP2K3","grey"
"MAP2K6","grey"
"MAP3K1","grey"
"MAP3K14","grey"
"MAP3K3","grey"
"MAP3K6","grey"
"MAP3K7CL","grey"
"MAP3K8","grey"
"MAP3K9","grey"
"MAP4K2","grey"
"MAP4K3","grey"
"MAP7D2","grey"
"MAPDA","grey"
"MAPK1","grey"
"MAPK10","grey"
"MAPK13","grey"
"MAPK1IP1L","grey"
"MAPK8IP1P2","grey"
"MAPKAPK2","grey"
"MAPKAPK3","grey"
"MAPRE2","grey"
"MAPRE3","grey"
"MAPT","grey"
"MARCHF2","grey"
"MARCHF4","grey"
"MARCHF7","grey"
"MARCO","grey"
"MARF1","grey"
"MARK1","grey"
"MARK2","grey"
"MARS1","grey"
"MARVELD3","grey"
"MAST4","grey"
"MASTL","grey"
"MAT2A","grey"
"MATCAP1","grey"
"MATCAP2","grey"
"MATN2","grey"
"MATN3","grey"
"MAZ","grey"
"MB21D2","grey"
"MBD4","grey"
"MBD5","grey"
"MBIP","grey"
"MBL1P","grey"
"MBLAC2","grey"
"MBNL2","grey"
"MBNL3","grey"
"MBOAT1","grey"
"MBOAT4","grey"
"MBP","grey"
"MBTPS2","grey"
"MC1R","grey"
"MCAM","grey"
"MCC","grey"
"MCCC2","grey"
"MCEMP1","grey"
"MCF2L","grey"
"MCL1","grey"
"MCM5","grey"
"MCTP1","grey"
"MCTP2","grey"
"MCUR1","grey"
"MDFI","grey"
"MDGA1","grey"
"MDH1B","grey"
"MDH2","grey"
"MDK","grey"
"MDM2","grey"
"MDM4","grey"
"ME1","grey"
"ME3","grey"
"MEAF6","grey"
"MEAK7","grey"
"MECOM","grey"
"MECP2","grey"
"MED23","grey"
"MED27","grey"
"MED28","grey"
"MEDAG","grey"
"MEF2C","grey"
"MEFV","grey"
"MEG3","grey"
"MEIS1","grey"
"MEIS3","grey"
"MELTF","grey"
"MEMO1","grey"
"MEOX1","grey"
"MERTK","grey"
"MEST","grey"
"METAP1","grey"
"METTL1","grey"
"METTL13","grey"
"METTL14","grey"
"METTL18","grey"
"METTL23","grey"
"METTL24","grey"
"METTL25","grey"
"METTL3","grey"
"METTL8","grey"
"MEX3C","grey"
"MFAP4","grey"
"MFF","grey"
"MFHAS1","grey"
"MFN2","grey"
"MFSD2A","grey"
"MFSD4A","grey"
"MFSD6","grey"
"MFSD8","grey"
"MFSD9","grey"
"MGARP","grey"
"MGAT1","grey"
"MGAT2","grey"
"MGAT4A","grey"
"MGC70870","grey"
"MGP","grey"
"MIA","grey"
"MIA2","grey"
"MICA","grey"
"MICALL1","grey"
"MICALL2","grey"
"MID1","grey"
"MID2","grey"
"MIER2","grey"
"MIER3","grey"
"MIF","grey"
"MIF4GD","grey"
"MILR1","grey"
"MINDY4","grey"
"MIOS","grey"
"MIPOL1","grey"
"MIR105-1","grey"
"MIR107","grey"
"MIR1247","grey"
"MIR125B1","grey"
"MIR127","grey"
"MIR128-2","grey"
"MIR129-2","grey"
"MIR134","grey"
"MIR142","grey"
"MIR143","grey"
"MIR145","grey"
"MIR153-2","grey"
"MIR154","grey"
"MIR155HG","grey"
"MIR15A","grey"
"MIR17HG","grey"
"MIR181A2","grey"
"MIR181C","grey"
"MIR182","grey"
"MIR186","grey"
"MIR192","grey"
"MIR194-2","grey"
"MIR196A1","grey"
"MIR199A2","grey"
"MIR205","grey"
"MIR21","grey"
"MIR211","grey"
"MIR214","grey"
"MIR216A","grey"
"MIR218-1","grey"
"MIR218-2","grey"
"MIR221","grey"
"MIR222","grey"
"MIR223","grey"
"MIR224","grey"
"MIR22HG","grey"
"MIR23A","grey"
"MIR23B","grey"
"MIR24-1","grey"
"MIR24-2","grey"
"MIR27A","grey"
"MIR27B","grey"
"MIR299","grey"
"MIR30C2","grey"
"MIR30E","grey"
"MIR31","grey"
"MIR31HG","grey"
"MIR32","grey"
"MIR323A","grey"
"MIR323B","grey"
"MIR330","grey"
"MIR331","grey"
"MIR3667HG","grey"
"MIR382","grey"
"MIR487A","grey"
"MIR494","grey"
"MIR503","grey"
"MIR504","grey"
"MIR520B","grey"
"MIR570HG","grey"
"MIR600HG","grey"
"MIR646HG","grey"
"MIR99A","grey"
"MIRLET7A2","grey"
"MIRLET7F2","grey"
"MIRLET7G","grey"
"MITF","grey"
"MIX23","grey"
"MKS1","grey"
"MKX","grey"
"MLEC","grey"
"MLH1","grey"
"MLIP","grey"
"MLKL","grey"
"MLLT10","grey"
"MLXIPL","grey"
"MMD","grey"
"MME","grey"
"MMGT1","grey"
"MMP1","grey"
"MMP10","grey"
"MMP13","grey"
"MMP15","grey"
"MMP16","grey"
"MMP19","grey"
"MMP24","grey"
"MMP28","grey"
"MMP3","grey"
"MMP7","grey"
"MMP8","grey"
"MMP9","grey"
"MMRN1","grey"
"MMS19","grey"
"MMUT","grey"
"MN1","grey"
"MNDA","grey"
"MNS1","grey"
"MOB1B","grey"
"MOB3B","grey"
"MOB4","grey"
"MOCOS","grey"
"MOCS2","grey"
"MOG","grey"
"MOGAT1","grey"
"MOK","grey"
"MORC2","grey"
"MORC4","grey"
"MORN2","grey"
"MORN4","grey"
"MOSMO","grey"
"MOSPD1","grey"
"MOSPD2","grey"
"MPC1","grey"
"MPC2","grey"
"MPIG6B","grey"
"MPP1","grey"
"MPP3","grey"
"MPPE1","grey"
"MPPED2","grey"
"MPRIP","grey"
"MPZ","grey"
"MPZL3","grey"
"MRAS","grey"
"MRGPRD","grey"
"MRGPRF","grey"
"MRNIP","grey"
"MROH6","grey"
"MROH9","grey"
"MRPL10","grey"
"MRPL14","grey"
"MRPL15","grey"
"MRPL21","grey"
"MRPL30","grey"
"MRPL33","grey"
"MRPL35","grey"
"MRPL36","grey"
"MRPL39","grey"
"MRPL43","grey"
"MRPL45","grey"
"MRPL46","grey"
"MRPL47","grey"
"MRPL50","grey"
"MRPL58","grey"
"MRPL9","grey"
"MRPS12","grey"
"MRPS17","grey"
"MRPS18B","grey"
"MRPS23","grey"
"MRPS25","grey"
"MRPS30","grey"
"MRPS5","grey"
"MRPS7","grey"
"MRTFA","grey"
"MRTFB","grey"
"MRTO4","grey"
"MS4A2","grey"
"MS4A8","grey"
"MSC","grey"
"MSI1","grey"
"MSI2","grey"
"MSL1","grey"
"MSL3B","grey"
"MSMB","grey"
"MSRA","grey"
"MST1","grey"
"MST1P2","grey"
"MSX2","grey"
"MT1A","grey"
"MT1B","grey"
"MT1DP","grey"
"MT1E","grey"
"MT1G","grey"
"MT1H","grey"
"MT1HL1","grey"
"MT1IP","grey"
"MT1JP","grey"
"MT1L","grey"
"MT1M","grey"
"MT1P3","grey"
"MT1X","grey"
"MT2A","grey"
"MT4","grey"
"MTARC1","grey"
"MTARC2","grey"
"MTCL1","grey"
"MTDH","grey"
"MTERF2","grey"
"MTERF4","grey"
"MTFP1","grey"
"MTFR1","grey"
"MTFR1L","grey"
"MTHFD1","grey"
"MTHFD2","grey"
"MTHFD2L","grey"
"MTHFS","grey"
"MTIF3","grey"
"MTLN","grey"
"MTMR1","grey"
"MTMR10","grey"
"MTMR4","grey"
"MTND2P28","grey"
"MTNR1A","grey"
"MTR","grey"
"MTRF1","grey"
"MTSS1","grey"
"MTURN","grey"
"MTX2","grey"
"MUC12","grey"
"MUC16","grey"
"MUC17","grey"
"MUC2","grey"
"MUC20","grey"
"MUC21","grey"
"MUC4","grey"
"MUC5B","grey"
"MUC6","grey"
"MUCL1","grey"
"MUCL3","grey"
"MUSK","grey"
"MVB12B","grey"
"MVK","grey"
"MX1","grey"
"MX2","grey"
"MXI1","grey"
"MXRA8","grey"
"MYB","grey"
"MYBL2","grey"
"MYBPC1","grey"
"MYBPC2","grey"
"MYC","grey"
"MYCBP2","grey"
"MYCN","grey"
"MYCNOS","grey"
"MYDGF","grey"
"MYH11","grey"
"MYL9","grey"
"MYLIP","grey"
"MYO18A","grey"
"MYO1A","grey"
"MYO1B","grey"
"MYO1D","grey"
"MYO6","grey"
"MYO7B","grey"
"MYOC","grey"
"MYOCD","grey"
"MYPN","grey"
"N4BP2L2","grey"
"NAA10","grey"
"NAA40","grey"
"NAA50","grey"
"NAAA","grey"
"NAALAD2","grey"
"NAALADL2","grey"
"NABP1","grey"
"NABP2","grey"
"NADK","grey"
"NADSYN1","grey"
"NAF1","grey"
"NAIP","grey"
"NALCN","grey"
"NANS","grey"
"NAPSB","grey"
"NARS2","grey"
"NAT10","grey"
"NAT14","grey"
"NAT9","grey"
"NAV2","grey"
"NAXE","grey"
"NBEA","grey"
"NBPF8","grey"
"NBR1","grey"
"NCALD","grey"
"NCAM1","grey"
"NCAM2","grey"
"NCAPD2","grey"
"NCEH1","grey"
"NCF1","grey"
"NCKAP1","grey"
"NCKAP5","grey"
"NCOA1","grey"
"NCOA3","grey"
"NCOA4","grey"
"NCOA5","grey"
"NCOA6","grey"
"NCOA7","grey"
"NCOR1P1","grey"
"NCR3","grey"
"NCR3LG1","grey"
"NDEL1","grey"
"NDFIP2","grey"
"NDNF","grey"
"NDP","grey"
"NDRG2","grey"
"NDUFA1","grey"
"NDUFAF4","grey"
"NDUFB1","grey"
"NDUFB10","grey"
"NDUFB3","grey"
"NDUFB5","grey"
"NDUFB6","grey"
"NDUFB9","grey"
"NDUFC2-KCTD14","grey"
"NDUFS5","grey"
"NDUFV2","grey"
"NDUFV3","grey"
"NEB","grey"
"NEBL","grey"
"NECAB2","grey"
"NECTIN1","grey"
"NECTIN3","grey"
"NEDD4","grey"
"NEDD8-MDP1","grey"
"NEDD9","grey"
"NEFM","grey"
"NELFCD","grey"
"NELFE","grey"
"NEMP1","grey"
"NEMP2","grey"
"NENF","grey"
"NEO1","grey"
"NES","grey"
"NETO1","grey"
"NETO2","grey"
"NEUROD2","grey"
"NEXMIF","grey"
"NEXN","grey"
"NF1","grey"
"NFASC","grey"
"NFATC1","grey"
"NFATC2","grey"
"NFATC2IP","grey"
"NFATC4","grey"
"NFE2L2","grey"
"NFE2L3","grey"
"NFE4","grey"
"NFIA","grey"
"NFIB","grey"
"NFIL3","grey"
"NFKB1","grey"
"NFKB2","grey"
"NFKBIA","grey"
"NFKBID","grey"
"NFKBIE","grey"
"NFKBIZ","grey"
"NFYA","grey"
"NGEF","grey"
"NGFR","grey"
"NHERF1","grey"
"NHERF2","grey"
"NHERF4","grey"
"NHLRC2","grey"
"NHS","grey"
"NHSL1","grey"
"NHSL3","grey"
"NIBAN2","grey"
"NIBAN3","grey"
"NIFK","grey"
"NINJ2-AS1","grey"
"NIP7","grey"
"NIPA1","grey"
"NIPAL1","grey"
"NIPAL3","grey"
"NIPSNAP3B","grey"
"NISCH","grey"
"NIT1","grey"
"NKAIN2","grey"
"NKAIN3","grey"
"NKAP","grey"
"NKAPP1","grey"
"NKD1","grey"
"NKRF","grey"
"NKTR","grey"
"NLGN1","grey"
"NLGN2","grey"
"NLGN4X","grey"
"NLGN4Y","grey"
"NLK","grey"
"NLN","grey"
"NLRC3","grey"
"NLRC4","grey"
"NLRP2","grey"
"NLRP3","grey"
"NLRP6","grey"
"NME1","grey"
"NME5","grey"
"NMI","grey"
"NMNAT2","grey"
"NMRAL2P","grey"
"NMT1","grey"
"NMU","grey"
"NMUR2","grey"
"NOC2L","grey"
"NOCT","grey"
"NOD2","grey"
"NOG","grey"
"NOL4L","grey"
"NOL6","grey"
"NOL9","grey"
"NOLC1","grey"
"NOP14","grey"
"NOP2","grey"
"NOS1AP","grey"
"NOS2","grey"
"NOSIP","grey"
"NOSTRIN","grey"
"NOTCH2","grey"
"NOTCH2NLA","grey"
"NOTUM","grey"
"NOVA1","grey"
